# Chunk-averaged data for fix 4 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_atemp
100000 21 11520.000000000002
  3 22.8361 565.041 440.039
  4 32.8361 576.145 440.857
  5 42.8361 564.465 446.047
  6 52.8361 600.241 447.785
  7 62.8361 598.627 448.703
  8 72.8361 582.687 446.436
  9 82.8361 569.115 444.002
  10 92.8361 557.114 439.396
  11 102.836 571.736 440.001
  12 112.836 592.846 438.369
  13 122.836 577.934 432.534
  14 132.836 554.033 431.804
  15 142.836 591.06 428.097
  16 152.836 567.023 428.223
  17 162.836 571.318 427.694
  18 172.836 568.177 427.351
  19 182.836 556.056 428.263
  20 192.836 576.851 430.808
  21 202.836 27.3304 435.913
600000 21 11520.000000000002
  1 2.83609 567.145 436.148
  2 12.8361 585.131 440.588
  3 22.8361 564.779 441.701
  4 32.8361 575.998 443.798
  5 42.8361 564.812 447.875
  6 52.8361 600.113 449.149
  7 62.8361 599.768 446.386
  8 72.8361 584.201 442.619
  9 82.8361 567.785 437.778
  10 92.8361 557.291 437.448
  11 102.836 573.072 436.871
  12 112.836 592.433 437.396
  13 122.836 576.464 434.603
  14 132.836 555.024 433.56
  15 142.836 589.027 428.896
  16 152.836 567.058 428.435
  17 162.836 571.259 428.597
  18 172.836 568.459 428.53
  19 182.836 555.594 431.57
  20 192.836 576.72 433.352
  21 202.836 27.868 434.872
700000 21 11520
  1 2.83609 567.482 440.484
  2 12.8361 585.722 442.981
  3 22.8361 564.8 443.045
  4 32.8361 575.943 440.768
  5 42.8361 564.584 442.574
  6 52.8361 599.634 443.328
  7 62.8361 600.631 442.432
  8 72.8361 583.512 443.569
  9 82.8361 567.571 443.011
  10 92.8361 556.931 441.968
  11 102.836 572.202 440.87
  12 112.836 592.724 435.138
  13 122.836 577.426 433.528
  14 132.836 556.802 428.99
  15 142.836 590.085 426.465
  16 152.836 565.74 428.972
  17 162.836 570.85 431.184
  18 172.836 567.587 435.417
  19 182.836 554.482 439.068
  20 192.836 576.695 439.55
  21 202.836 28.5962 436.558
800000 21 11520.000000000002
  1 2.83609 568.125 440.068
  2 12.8361 585.363 441.755
  3 22.8361 567.397 445.238
  4 32.8361 574.706 442.954
  5 42.8361 564.408 443.288
  6 52.8361 598.372 443.5
  7 62.8361 600.728 443.204
  8 72.8361 582.204 442.323
  9 82.8361 568.28 440.953
  10 92.8361 557.815 439.055
  11 102.836 572.699 438.204
  12 112.836 592.388 440.18
  13 122.836 576.764 438.145
  14 132.836 556.614 435.65
  15 142.836 586.944 432.059
  16 152.836 568.039 430.888
  17 162.836 571.201 432.397
  18 172.836 567.719 434.442
  19 182.836 554.288 438.215
  20 192.836 577.687 439.338
  21 202.836 28.2585 442.356
900000 21 11520
  1 2.83609 568.236 441.921
  2 12.8361 584.945 442.613
  3 22.8361 567.574 443.469
  4 32.8361 574.126 444.318
  5 42.8361 564.254 444.441
  6 52.8361 599.499 445.443
  7 62.8361 600.156 444.545
  8 72.8361 582.093 445.906
  9 82.8361 568.17 448.942
  10 92.8361 557.675 444.616
  11 102.836 573.161 438.947
  12 112.836 592.06 434.929
  13 122.836 576.927 432.266
  14 132.836 556.601 429.307
  15 142.836 587.906 429.002
  16 152.836 567.459 429.251
  17 162.836 570.736 433.364
  18 172.836 568.784 436.857
  19 182.836 554.332 437.479
  20 192.836 577.487 439.687
  21 202.836 27.8204 445.21
1000000 21 11520.000000000002
  1 2.83609 567.701 439.017
  2 12.8361 586.321 440.331
  3 22.8361 566.425 444.598
  4 32.8361 574.814 444.333
  5 42.8361 564.351 449.263
  6 52.8361 600.046 450.025
  7 62.8361 600.635 446.036
  8 72.8361 582.303 443.653
  9 82.8361 567.102 442.263
  10 92.8361 557.334 440.635
  11 102.836 571.726 439.758
  12 112.836 592.989 438.304
  13 122.836 576.705 435.927
  14 132.836 556.264 437.096
  15 142.836 588.595 437.06
  16 152.836 567.482 432.877
  17 162.836 570.815 432.676
  18 172.836 568.702 432.984
  19 182.836 554.021 436.619
  20 192.836 578.023 437.142
  21 202.836 27.6462 438.313
