# Chunk-averaged data for fix 4 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_atemp
100000 61 34560
  1 -1.40616 579.156 919.045
  2 8.59384 613.538 921.533
  3 18.5938 588.35 924.482
  4 28.5938 595.233 924.491
  5 38.5938 573.513 929.584
  6 48.5938 583.682 929.64
  7 58.5938 566.819 924.484
  8 68.5938 561.307 932.783
  9 78.5938 558.644 935.58
  10 88.5938 542.039 940.06
  11 98.5938 531.807 938.793
  12 108.594 556.464 947.317
  13 118.594 558.322 957.308
  14 128.594 578.463 953.553
  15 138.594 590.445 954.068
  16 148.594 576.415 954.021
  17 158.594 565.244 945.23
  18 168.594 576.225 937.737
  19 178.594 582.465 931.367
  20 188.594 600.016 933.759
  21 198.594 593.846 927.851
  22 208.594 609.056 925.732
  23 218.594 547.574 925.055
  24 228.594 580.711 926.502
  25 238.594 598.678 923.151
  26 248.594 584.811 920.774
  27 258.594 615.164 921.093
  28 268.594 633.576 922.561
  29 278.594 592.008 919.031
  30 288.594 573.124 916.966
  31 298.594 551.068 912.373
  32 308.594 546.797 907.096
  33 318.594 559.374 898.563
  34 328.594 578.56 898.806
  35 338.594 583.224 899.594
  36 348.594 578.599 898.54
  37 358.594 577.588 897.239
  38 368.594 592.372 895.44
  39 378.594 570.618 889.963
  40 388.594 594.713 894.176
  41 398.594 570.737 891.706
  42 408.594 575.533 887.567
  43 418.594 583.742 883.695
  44 428.594 563.096 882.83
  45 438.594 604.992 882.202
  46 448.594 599.193 880.079
  47 458.594 574.916 885.89
  48 468.594 554.8 881.454
  49 478.594 565.852 882.603
  50 488.594 562.044 879.878
  51 498.594 539.518 884.139
  52 508.594 555.412 893.456
  53 518.594 551.346 895.622
  54 528.594 557.281 892.941
  55 538.594 542.52 899.231
  56 548.594 556.034 903.649
  57 558.594 583.72 903.135
  58 568.594 563.198 902.173
  59 578.594 566.825 906.48
  60 588.594 573.883 914.268
  61 598.594 75.7506 915.388
300000 61 34559.999999999985
  1 -1.40616 578.293 924.084
  2 8.59384 613.259 928.769
  3 18.5938 587.943 928.143
  4 28.5938 595.228 924.64
  5 38.5938 574.798 924.847
  6 48.5938 582.576 926.051
  7 58.5938 566.878 931.518
  8 68.5938 561.77 927.721
  9 78.5938 557 927.283
  10 88.5938 541.82 934.6
  11 98.5938 532.625 937.25
  12 108.594 556.591 939.672
  13 118.594 558.19 943.509
  14 128.594 578.032 943.789
  15 138.594 589.754 946.055
  16 148.594 577.965 945.273
  17 158.594 565.125 942.94
  18 168.594 577.286 937.754
  19 178.594 582.528 933.843
  20 188.594 599.542 935.893
  21 198.594 594.016 934.373
  22 208.594 608.762 927.953
  23 218.594 546.378 930.736
  24 228.594 582.731 928.349
  25 238.594 598.781 922.333
  26 248.594 584.984 918.122
  27 258.594 613.767 914.301
  28 268.594 633.46 913.505
  29 278.594 592.828 914.907
  30 288.594 573.661 914.389
  31 298.594 550.76 918.185
  32 308.594 546.004 913.895
  33 318.594 562.134 910.698
  34 328.594 577.59 911.193
  35 338.594 585.399 906.202
  36 348.594 577.77 904.623
  37 358.594 576.998 906.116
  38 368.594 592.154 903.308
  39 378.594 571.794 896.055
  40 388.594 594.612 894.799
  41 398.594 570.022 884.843
  42 408.594 575.759 883.484
  43 418.594 582.693 881.37
  44 428.594 561.649 880.024
  45 438.594 606.51 876.915
  46 448.594 598.512 872.648
  47 458.594 575.679 871.877
  48 468.594 553.561 875.434
  49 478.594 566.176 879.775
  50 488.594 562.307 885.704
  51 498.594 538.973 886.357
  52 508.594 557.04 889.944
  53 518.594 550.879 891.518
  54 528.594 558.987 899.293
  55 538.594 542.312 910.316
  56 548.594 554.946 913.638
  57 558.594 585.074 915.776
  58 568.594 561.889 917.442
  59 578.594 565.22 916.43
  60 588.594 572.364 918.893
  61 598.594 77.6623 921.113
400000 61 34560.00000000001
  1 -1.40616 579.63 919.725
  2 8.59384 614.621 920.593
  3 18.5938 588.526 921.307
  4 28.5938 594.282 926.615
  5 38.5938 577.175 928.725
  6 48.5938 581.781 930.216
  7 58.5938 566.88 935.368
  8 68.5938 562.007 932.583
  9 78.5938 557.092 935.334
  10 88.5938 542.899 933.182
  11 98.5938 532.226 929.897
  12 108.594 557.886 928.452
  13 118.594 558.943 930.601
  14 128.594 577.82 939.849
  15 138.594 591.251 943.229
  16 148.594 578.145 945.302
  17 158.594 565.376 941.007
  18 168.594 575.621 940.057
  19 178.594 580.406 944.035
  20 188.594 602.814 939.999
  21 198.594 592.33 940.742
  22 208.594 606.874 937.471
  23 218.594 546.98 935.137
  24 228.594 580.853 934.29
  25 238.594 597.407 931.367
  26 248.594 585.265 924.949
  27 258.594 613.241 921.037
  28 268.594 632.401 927.297
  29 278.594 588.815 919.286
  30 288.594 574.359 921.226
  31 298.594 552.353 913.609
  32 308.594 546.735 914.776
  33 318.594 562.46 906.366
  34 328.594 576.569 911.392
  35 338.594 584.36 912.275
  36 348.594 578.343 908.701
  37 358.594 575.749 898.543
  38 368.594 592.339 897.896
  39 378.594 571.689 892.033
  40 388.594 594.922 882.132
  41 398.594 570.372 890.33
  42 408.594 576.133 892.414
  43 418.594 584.717 886.305
  44 428.594 560.55 885.138
  45 438.594 606.619 879.842
  46 448.594 598.795 879.173
  47 458.594 575.806 880.837
  48 468.594 553.651 879.435
  49 478.594 566.909 879.439
  50 488.594 561.795 882.166
  51 498.594 538.392 888.266
  52 508.594 557.883 897.887
  53 518.594 548.911 901.725
  54 528.594 561.919 902.237
  55 538.594 541.202 906.574
  56 548.594 555.853 909.966
  57 558.594 583.914 905.948
  58 568.594 561.775 908.69
  59 578.594 566.013 915.797
  60 588.594 573.046 915.768
  61 598.594 76.3205 916.392
500000 61 34560
  1 -1.40616 579.492 919.089
  2 8.59384 614.97 920.455
  3 18.5938 591.917 918.594
  4 28.5938 590.008 916.684
  5 38.5938 578.146 909.469
  6 48.5938 582.364 913.921
  7 58.5938 566.965 923.106
  8 68.5938 561.125 921.094
  9 78.5938 558.166 928.904
  10 88.5938 544.375 930.205
  11 98.5938 528.966 928.959
  12 108.594 557.601 934.139
  13 118.594 557.87 940.278
  14 128.594 577.662 940.617
  15 138.594 591.222 941.371
  16 148.594 577.085 941.489
  17 158.594 560.887 944.9
  18 168.594 578.831 950.347
  19 178.594 581.316 948.228
  20 188.594 598.595 945.364
  21 198.594 595.482 938.053
  22 208.594 610.109 934.848
  23 218.594 545.706 927.576
  24 228.594 580.835 922.853
  25 238.594 597.329 923.373
  26 248.594 584.737 922.989
  27 258.594 613.799 923.952
  28 268.594 631.505 922.743
  29 278.594 588.678 923.65
  30 288.594 574.475 915.502
  31 298.594 552.795 912.112
  32 308.594 548.115 908.497
  33 318.594 560.64 911.744
  34 328.594 579.118 908.093
  35 338.594 583.628 902.039
  36 348.594 578.905 904.759
  37 358.594 575.331 900.939
  38 368.594 590.117 902.164
  39 378.594 573.328 901.827
  40 388.594 594.029 898.063
  41 398.594 568.095 899.033
  42 408.594 577.792 897.14
  43 418.594 584.968 901.486
  44 428.594 563.126 901.944
  45 438.594 606.374 900.554
  46 448.594 597.602 895.761
  47 458.594 576.53 893.399
  48 468.594 554.591 897.59
  49 478.594 566.217 893.149
  50 488.594 561.648 894.898
  51 498.594 539.195 898.507
  52 508.594 557.392 902.013
  53 518.594 549.11 904.244
  54 528.594 561.847 899.155
  55 538.594 540.431 897.931
  56 548.594 554.958 901.264
  57 558.594 585.581 904.893
  58 568.594 562.111 915.408
  59 578.594 567.099 920.984
  60 588.594 572.349 920.223
  61 598.594 76.7577 921.296
600000 61 34560.00000000001
  1 -1.40616 580.303 913.788
  2 8.59384 614.186 911.335
  3 18.5938 592.334 914.531
  4 28.5938 589.463 917.978
  5 38.5938 577.189 923.544
  6 48.5938 582.265 924.652
  7 58.5938 566.544 929.247
  8 68.5938 561.233 930.065
  9 78.5938 558.455 926.046
  10 88.5938 543.664 922.981
  11 98.5938 530.086 925.85
  12 108.594 555.807 929.363
  13 118.594 556.803 932.25
  14 128.594 575.807 939.214
  15 138.594 592.943 938.723
  16 148.594 576.647 942.552
  17 158.594 557.397 940.254
  18 168.594 581.022 941.124
  19 178.594 583.304 937.71
  20 188.594 596.583 934.009
  21 198.594 596.392 927.791
  22 208.594 611.998 924.715
  23 218.594 543.595 922.322
  24 228.594 580.426 920.698
  25 238.594 600.439 916.775
  26 248.594 584.987 917.607
  27 258.594 615.453 923.5
  28 268.594 632.376 925.841
  29 278.594 589.525 929.291
  30 288.594 575.32 931.532
  31 298.594 551.185 927.957
  32 308.594 547.969 925.596
  33 318.594 560.707 920.448
  34 328.594 579.819 922.019
  35 338.594 583.584 924.407
  36 348.594 578.558 916.937
  37 358.594 575.825 916.518
  38 368.594 589.239 917.689
  39 378.594 573.55 913.029
  40 388.594 596.035 914.033
  41 398.594 566.877 911.342
  42 408.594 577.139 902.314
  43 418.594 583.991 899.345
  44 428.594 564.959 899.83
  45 438.594 607.562 897.117
  46 448.594 596.564 896.846
  47 458.594 578.502 898.138
  48 468.594 554.458 897.29
  49 478.594 565.167 895.671
  50 488.594 560.788 897.482
  51 498.594 538.908 899.839
  52 508.594 555.512 899.248
  53 518.594 546.936 898.838
  54 528.594 562.819 904.744
  55 538.594 540.352 903.514
  56 548.594 555.001 911.7
  57 558.594 588.108 910.747
  58 568.594 561.964 913.64
  59 578.594 567.232 914.433
  60 588.594 572.623 917.814
  61 598.594 75.5228 915.717
700000 61 34560
  1 -1.40616 580.764 916.677
  2 8.59384 615.069 917.095
  3 18.5938 592.502 919.235
  4 28.5938 587.51 925.164
  5 38.5938 578.348 926.991
  6 48.5938 582.753 923.362
  7 58.5938 566.322 919.305
  8 68.5938 559.873 926.492
  9 78.5938 558.577 928.163
  10 88.5938 543.247 933.624
  11 98.5938 530.854 928.558
  12 108.594 555.49 928.157
  13 118.594 556.512 923.978
  14 128.594 574.827 933.015
  15 138.594 594.439 943.841
  16 148.594 575.549 947.565
  17 158.594 557.105 950.237
  18 168.594 580.679 950.372
  19 178.594 583.042 951.396
  20 188.594 596.561 945.145
  21 198.594 596.224 943.467
  22 208.594 610.124 940.416
  23 218.594 543.691 934.938
  24 228.594 579.593 926.587
  25 238.594 601.729 929.327
  26 248.594 583.264 923.849
  27 258.594 617.736 923.279
  28 268.594 633.476 923.44
  29 278.594 587.681 921.005
  30 288.594 574.327 927.902
  31 298.594 553.459 929.78
  32 308.594 549.325 926.962
  33 318.594 560.494 922.333
  34 328.594 583.886 918.291
  35 338.594 585.321 919.381
  36 348.594 576.796 913.227
  37 358.594 575.71 913.029
  38 368.594 589.565 909.13
  39 378.594 575.221 907.963
  40 388.594 596.765 905.46
  41 398.594 567.626 913.084
  42 408.594 574.028 912.431
  43 418.594 583.254 910.965
  44 428.594 564.488 904.802
  45 438.594 607.961 898.024
  46 448.594 596.665 891.998
  47 458.594 578.64 891.521
  48 468.594 554.814 888.326
  49 478.594 566.664 893.539
  50 488.594 559.148 895.618
  51 498.594 539.287 892.035
  52 508.594 554.712 896.981
  53 518.594 548.282 903.976
  54 528.594 561.54 908.659
  55 538.594 540.543 908.065
  56 548.594 554.152 905.957
  57 558.594 588.785 908.097
  58 568.594 562.105 902.611
  59 578.594 566.422 905.889
  60 588.594 571.179 915.547
  61 598.594 75.2939 918.434
800000 61 34560
  1 -1.40616 579.398 921.811
  2 8.59384 616.026 922.935
  3 18.5938 591.956 924.653
  4 28.5938 587.943 921.552
  5 38.5938 576.964 925.96
  6 48.5938 584.59 922.613
  7 58.5938 564.514 923.762
  8 68.5938 560.257 924.203
  9 78.5938 557.675 925.744
  10 88.5938 542.438 934.637
  11 98.5938 531.447 939.114
  12 108.594 555.141 946.254
  13 118.594 556.285 948.743
  14 128.594 574.496 947.749
  15 138.594 594.755 951.278
  16 148.594 575.799 950.787
  17 158.594 556.462 946.627
  18 168.594 581.496 943.657
  19 178.594 584.753 949.39
  20 188.594 594.868 953.38
  21 198.594 596.734 951.383
  22 208.594 610.11 941.425
  23 218.594 544.961 935.171
  24 228.594 579.635 930.321
  25 238.594 603.41 926.785
  26 248.594 582.459 930.393
  27 258.594 617.959 929.583
  28 268.594 632.531 925.324
  29 278.594 589.169 921.251
  30 288.594 573.954 922.486
  31 298.594 553.585 921.57
  32 308.594 549.562 920.674
  33 318.594 560.076 915.012
  34 328.594 584.34 907.347
  35 338.594 589.346 903.668
  36 348.594 572.969 903.583
  37 358.594 575.385 904.676
  38 368.594 590.097 905.088
  39 378.594 576.41 910.966
  40 388.594 596.517 912.652
  41 398.594 567.012 904.342
  42 408.594 574.657 900.638
  43 418.594 582.662 898.984
  44 428.594 565.955 893.495
  45 438.594 607.235 893.968
  46 448.594 597.525 902.158
  47 458.594 578.93 900.866
  48 468.594 553.201 900.662
  49 478.594 569.185 911.161
  50 488.594 557.302 910.307
  51 498.594 539.718 907.376
  52 508.594 553.176 909.32
  53 518.594 549.616 908.535
  54 528.594 563.098 910.543
  55 538.594 538.42 905.594
  56 548.594 553.197 908.673
  57 558.594 588.132 907.231
  58 568.594 561.847 903.757
  59 578.594 566.127 906.851
  60 588.594 570.407 910.551
  61 598.594 76.1232 912.246
900000 61 34559.999999999985
  1 -1.40616 580.172 929.161
  2 8.59384 614.689 924.085
  3 18.5938 598.108 926.723
  4 28.5938 584.732 922.097
  5 38.5938 576.7 922.14
  6 48.5938 585.149 924.988
  7 58.5938 562.814 927.987
  8 68.5938 559.967 928.743
  9 78.5938 555.618 931.714
  10 88.5938 542.215 935.456
  11 98.5938 531.928 940.082
  12 108.594 554.673 938.598
  13 118.594 557.65 942.578
  14 128.594 572.135 945.025
  15 138.594 595.003 944.736
  16 148.594 574.995 943.901
  17 158.594 559.594 941.727
  18 168.594 582.057 934.361
  19 178.594 583.951 938.848
  20 188.594 594.89 938.676
  21 198.594 598.041 936.019
  22 208.594 610.768 931.566
  23 218.594 543.489 929.668
  24 228.594 582.757 934.567
  25 238.594 601.411 930.37
  26 248.594 583.046 932.612
  27 258.594 617.079 925.795
  28 268.594 630.316 926.278
  29 278.594 590.316 932.612
  30 288.594 572.684 921.357
  31 298.594 554.023 917.944
  32 308.594 549.457 917.789
  33 318.594 560.274 918.728
  34 328.594 583.445 913.425
  35 338.594 592.345 905.649
  36 348.594 573.265 902.082
  37 358.594 574.25 903.281
  38 368.594 589.465 908.083
  39 378.594 579.861 909.203
  40 388.594 595.577 905.303
  41 398.594 567.976 904.204
  42 408.594 573.907 895.128
  43 418.594 581.926 896.146
  44 428.594 566.133 899.177
  45 438.594 608.351 899.175
  46 448.594 595.783 893.356
  47 458.594 576.714 901.596
  48 468.594 556.387 907.849
  49 478.594 569.434 908.652
  50 488.594 557.95 905.778
  51 498.594 540.975 907.265
  52 508.594 551.279 908.304
  53 518.594 547.192 910.445
  54 528.594 563.49 917.687
  55 538.594 536.19 923.979
  56 548.594 553.673 922.994
  57 558.594 587.889 928.546
  58 568.594 561.426 930.79
  59 578.594 567.755 938.127
  60 588.594 571.687 933.405
  61 598.594 74.9723 927.987
1000000 61 34560.000000000015
  1 -1.40616 579.955 938.752
  2 8.59384 613.552 938.217
  3 18.5938 602.366 937.831
  4 28.5938 585.571 940.167
  5 38.5938 576.629 934.485
  6 48.5938 584.271 932.972
  7 58.5938 561.923 933.861
  8 68.5938 560.014 928.353
  9 78.5938 555.139 928.302
  10 88.5938 542.229 929.55
  11 98.5938 533.612 932.805
  12 108.594 554.527 938.095
  13 118.594 556.278 943.665
  14 128.594 572.154 947.313
  15 138.594 594.481 947.638
  16 148.594 574.043 952.691
  17 158.594 558.724 952.918
  18 168.594 583.279 952.707
  19 178.594 583.94 956.465
  20 188.594 593.675 952.622
  21 198.594 597.111 945.846
  22 208.594 613.136 941.729
  23 218.594 541.767 940.041
  24 228.594 583.747 936.748
  25 238.594 602.653 933.361
  26 248.594 582.483 925.596
  27 258.594 616.44 928.437
  28 268.594 629.889 931.766
  29 278.594 592.453 926.257
  30 288.594 574.176 918.194
  31 298.594 552.815 913.792
  32 308.594 549.382 910.579
  33 318.594 561.369 911.888
  34 328.594 581.821 910.044
  35 338.594 592.709 904.648
  36 348.594 575.021 901.443
  37 358.594 574.638 902.805
  38 368.594 589.114 905.726
  39 378.594 581.429 903.502
  40 388.594 594.627 903.207
  41 398.594 568.051 899.304
  42 408.594 573.504 899.702
  43 418.594 580.949 897.98
  44 428.594 568.187 895.786
  45 438.594 608.014 892.449
  46 448.594 595.235 894.94
  47 458.594 575.581 902.287
  48 468.594 557.642 902.547
  49 478.594 567.781 904.502
  50 488.594 559.026 906.94
  51 498.594 541.142 904.953
  52 508.594 549.379 908.067
  53 518.594 545.532 915.024
  54 528.594 564.373 913.739
  55 538.594 535.836 916.891
  56 548.594 554.495 920.139
  57 558.594 586.214 923.142
  58 568.594 561.933 920.974
  59 578.594 567.622 931.119
  60 588.594 572.319 937.321
  61 598.594 74.045 933.593
