# Chunk-averaged data for fix 4 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_atemp
100000 40 23040.000000000004
  1 1.24178 597.017 629.623
  2 11.2418 577.764 635.308
  3 21.2418 590.924 643.056
  4 31.2418 545.308 646.692
  5 41.2418 557.401 645.335
  6 51.2418 552.104 644.919
  7 61.2418 562.201 648.49
  8 71.2418 602.634 653.103
  9 81.2418 623.103 656.188
  10 91.2418 602.054 658.886
  11 101.242 594.939 656.349
  12 111.242 558.569 657.124
  13 121.242 573.515 655.572
  14 131.242 566.659 656.695
  15 141.242 560.902 655.699
  16 151.242 569.549 650.167
  17 161.242 554.401 648.354
  18 171.242 590.99 647.407
  19 181.242 613.24 644.034
  20 191.242 581.198 643.074
  21 201.242 593.789 637.854
  22 211.242 565.468 633.973
  23 221.242 586.966 633.537
  24 231.242 590.234 631
  25 241.242 590.356 628.15
  26 251.242 611.412 624.446
  27 261.242 580.954 621.409
  28 271.242 603.35 620.663
  29 281.242 551.162 620.26
  30 291.242 569.482 615.57
  31 301.242 543.587 612.682
  32 311.242 551.806 617.448
  33 321.242 589.301 619.854
  34 331.242 581.442 620.522
  35 341.242 570.057 617.393
  36 351.242 573.987 620.889
  37 361.242 543.736 623.44
  38 371.242 542.253 626.464
  39 381.242 548.491 627.572
  40 391.242 577.696 626.294
200000 40 23040.000000000004
  1 1.24178 596.266 631.072
  2 11.2418 578.777 634.792
  3 21.2418 590.332 638.945
  4 31.2418 546.498 645.971
  5 41.2418 557.461 650.75
  6 51.2418 551.775 650.596
  7 61.2418 561.267 655.658
  8 71.2418 605.577 663.377
  9 81.2418 621.763 662.298
  10 91.2418 600.727 658.78
  11 101.242 596.732 660.68
  12 111.242 558.36 657.169
  13 121.242 574.423 655.288
  14 131.242 566.247 654.869
  15 141.242 561.128 655.7
  16 151.242 568.565 648.634
  17 161.242 556.189 645.912
  18 171.242 590.268 647.118
  19 181.242 613.496 646.987
  20 191.242 580.989 641.788
  21 201.242 593.84 634.116
  22 211.242 565.531 635.214
  23 221.242 588.577 636.809
  24 231.242 589.209 632.288
  25 241.242 588.999 629.332
  26 251.242 611.618 624.992
  27 261.242 580.73 620.302
  28 271.242 603.084 615.896
  29 281.242 552.018 616.201
  30 291.242 568.777 613.027
  31 301.242 543.05 607.564
  32 311.242 552.737 609.668
  33 321.242 587.232 616.569
  34 331.242 582.13 617.854
  35 341.242 570 620.036
  36 351.242 574.531 619.46
  37 361.242 543.33 621.306
  38 371.242 542.026 621.858
  39 381.242 548.441 631.399
  40 391.242 577.298 634.709
300000 40 23040.000000000007
  1 1.24178 596.507 636.024
  2 11.2418 578.937 635.795
  3 21.2418 589.44 638.205
  4 31.2418 547.191 642.933
  5 41.2418 557.436 646.125
  6 51.2418 551.118 644.366
  7 61.2418 561.503 649.047
  8 71.2418 608 650.346
  9 81.2418 620.617 656.626
  10 91.2418 600.137 658.023
  11 101.242 596.129 656.79
  12 111.242 557.697 656.547
  13 121.242 575.512 657.597
  14 131.242 567.193 656.727
  15 141.242 561.646 655.982
  16 151.242 567.562 648.484
  17 161.242 556.463 644.718
  18 171.242 592.782 636.536
  19 181.242 613.673 638.009
  20 191.242 580.846 640.612
  21 201.242 593.466 637.885
  22 211.242 563.503 637.19
  23 221.242 590.317 639.069
  24 231.242 590.754 636.463
  25 241.242 586.256 629.897
  26 251.242 611.193 623.635
  27 261.242 581.576 625.072
  28 271.242 601.681 622.726
  29 281.242 551.363 621.253
  30 291.242 569.207 617.788
  31 301.242 543.053 611.457
  32 311.242 552.993 615.609
  33 321.242 587.304 618.153
  34 331.242 582.917 619.369
  35 341.242 569.19 627.509
  36 351.242 574.879 630.089
  37 361.242 542.995 625.885
  38 371.242 541.314 626.097
  39 381.242 548.522 631.152
  40 391.242 577.126 633.707
400000 40 23040
  1 1.24178 596.021 637.945
  2 11.2418 579.073 638.289
  3 21.2418 587.618 641.972
  4 31.2418 548.286 643.956
  5 41.2418 557.708 643.824
  6 51.2418 550.451 648.892
  7 61.2418 561.596 651.99
  8 71.2418 612.994 654.728
  9 81.2418 619.054 655.321
  10 91.2418 597.99 658.716
  11 101.242 596.869 660.264
  12 111.242 556.492 658.639
  13 121.242 576.438 649.76
  14 131.242 568.321 647.05
  15 141.242 561.696 646.215
  16 151.242 567.126 646.199
  17 161.242 557.053 644.957
  18 171.242 591.107 646.11
  19 181.242 612.638 641.505
  20 191.242 581.563 640.705
  21 201.242 593.37 642.371
  22 211.242 563.23 639.926
  23 221.242 591.821 637.314
  24 231.242 590.124 633.641
  25 241.242 586.224 635.328
  26 251.242 611.787 632.838
  27 261.242 582.163 629.475
  28 271.242 599.371 627.773
  29 281.242 552.677 617.512
  30 291.242 569.021 612.037
  31 301.242 543.25 612.269
  32 311.242 552.168 618.83
  33 321.242 587.605 620.751
  34 331.242 581.645 620.286
  35 341.242 570.525 624.89
  36 351.242 574.317 626.404
  37 361.242 543.25 629.7
  38 371.242 542.186 628.925
  39 381.242 548.103 636.337
  40 391.242 577.067 639.332
500000 40 23040.000000000004
  1 1.24178 595.894 636.03
  2 11.2418 579.696 641.29
  3 21.2418 588.896 641.962
  4 31.2418 546.404 647.234
  5 41.2418 557.523 650.364
  6 51.2418 551.093 647.688
  7 61.2418 562.018 650.596
  8 71.2418 612.27 657.986
  9 81.2418 618.975 660.581
  10 91.2418 598.351 661.936
  11 101.242 595.278 661.719
  12 111.242 556.072 660.25
  13 121.242 575.967 659.237
  14 131.242 568.546 653.354
  15 141.242 562.174 646.231
  16 151.242 567.836 645.269
  17 161.242 556.812 642.846
  18 171.242 591.375 644.252
  19 181.242 613.006 641.787
  20 191.242 581.334 637.788
  21 201.242 592.442 638.298
  22 211.242 562.489 636.454
  23 221.242 590.404 636.868
  24 231.242 590.321 637.56
  25 241.242 585.698 634.16
  26 251.242 612.918 629.012
  27 261.242 581.765 628.833
  28 271.242 600.421 627.34
  29 281.242 552.341 625.342
  30 291.242 568.789 621.699
  31 301.242 544.09 618.443
  32 311.242 552.693 618.92
  33 321.242 587.353 622.868
  34 331.242 581.553 624.848
  35 341.242 570.535 627.141
  36 351.242 574.352 624.971
  37 361.242 542.974 623.365
  38 371.242 543.291 622.836
  39 381.242 548.896 625.712
  40 391.242 577.155 628.766
600000 40 23040.000000000007
  1 1.24178 596.064 636.158
  2 11.2418 579.028 638.593
  3 21.2418 589.784 639.29
  4 31.2418 546.667 640.759
  5 41.2418 557.564 645.505
  6 51.2418 551.689 649.182
  7 61.2418 562.913 649.962
  8 71.2418 612.208 648.658
  9 81.2418 618.609 654.148
  10 91.2418 598.75 657.213
  11 101.242 594.406 656.537
  12 111.242 555.502 655.318
  13 121.242 575.059 655.918
  14 131.242 568.664 652.159
  15 141.242 561.156 647.18
  16 151.242 569.285 648.471
  17 161.242 556.394 646.182
  18 171.242 591.74 640.809
  19 181.242 613.357 643.658
  20 191.242 581.377 639.59
  21 201.242 593.048 637.344
  22 211.242 562.401 635.915
  23 221.242 590.575 633.818
  24 231.242 590.743 632.87
  25 241.242 585.683 626.953
  26 251.242 612.304 626.512
  27 261.242 582.503 629.484
  28 271.242 599.02 629.874
  29 281.242 551.637 626.981
  30 291.242 568.858 626.964
  31 301.242 544.537 626.844
  32 311.242 552.169 628.898
  33 321.242 586.699 632.973
  34 331.242 581.783 633.194
  35 341.242 570.28 629.847
  36 351.242 574.879 630.569
  37 361.242 542.438 631.194
  38 371.242 543.192 635.635
  39 381.242 547.431 633.764
  40 391.242 579.602 635.649
700000 40 23039.999999999996
  1 1.24178 596.841 638.269
  2 11.2418 578.258 643.379
  3 21.2418 588.994 648.419
  4 31.2418 546.726 653.046
  5 41.2418 557.077 653.673
  6 51.2418 551.578 658.24
  7 61.2418 562.352 657.705
  8 71.2418 614.076 659.148
  9 81.2418 616.495 656.197
  10 91.2418 600.52 660.415
  11 101.242 594.8 659.298
  12 111.242 556.645 654.835
  13 121.242 574.78 654.552
  14 131.242 568.476 650.262
  15 141.242 561.613 642.764
  16 151.242 568.253 642.362
  17 161.242 557.138 642.761
  18 171.242 590.351 644.103
  19 181.242 612.889 642.175
  20 191.242 582.112 642.507
  21 201.242 592.887 646.896
  22 211.242 561.99 643.469
  23 221.242 590.293 643.196
  24 231.242 588.987 634.745
  25 241.242 587.035 629.622
  26 251.242 614.295 626.247
  27 261.242 582.948 629.408
  28 271.242 598.921 624.157
