# Chunk-averaged data for fix 4 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_atemp
100000 40 23039.999999999996
  40 391.242 575.812 628.324
400000 40 23040
  1 1.24178 593.363 637.665
  2 11.2418 581.553 637.585
  3 21.2418 587.11 635.764
  4 31.2418 547.893 638.059
  5 41.2418 554.418 643.259
  6 51.2418 554.233 643.841
  7 61.2418 561.24 647.375
  8 71.2418 606.216 650.759
  9 81.2418 620.156 646.707
  10 91.2418 598.787 649.196
  11 101.242 600.743 647.002
  12 111.242 557.815 645.023
  13 121.242 575.295 640.9
  14 131.242 567.684 641.135
  15 141.242 560.473 639.826
  16 151.242 569.016 637.114
  17 161.242 557.755 635.71
  18 171.242 595.537 637.526
  19 181.242 610.85 632.593
  20 191.242 582.274 631.93
  21 201.242 596.491 629.71
  22 211.242 558.769 627.374
  23 221.242 590.688 627.68
  24 231.242 594.749 622.423
  25 241.242 589.087 620.497
  26 251.242 611.972 620.809
  27 261.242 582.885 620.902
  28 271.242 597.397 622.177
  29 281.242 552.197 616.162
  30 291.242 569.854 618.054
  31 301.242 541.158 617.571
  32 311.242 554.83 612.768
  33 321.242 584.045 613.77
  34 331.242 584.167 614.909
  35 341.242 567.449 620.95
  36 351.242 572.68 623.666
  37 361.242 541.025 624.241
  38 371.242 544.067 629.372
  39 381.242 546.789 628.171
  40 391.242 577.289 631.186
500000 40 23040
  1 1.24178 594.226 634.163
  2 11.2418 581.529 634.896
  3 21.2418 588.554 634.575
  4 31.2418 549.236 632.7
  5 41.2418 554.642 637.335
  6 51.2418 554.476 638.553
  7 61.2418 562.944 641.492
  8 71.2418 604.455 648.478
  9 81.2418 622.51 646.566
  10 91.2418 600.54 653.93
  11 101.242 599.226 654.731
  12 111.242 556.834 650.294
  13 121.242 575.854 644.605
  14 131.242 568.108 642.953
  15 141.242 560.299 640.659
  16 151.242 567.101 641.565
  17 161.242 557.184 640.956
  18 171.242 591.189 638.191
  19 181.242 614.226 639.84
  20 191.242 581.628 637.405
  21 201.242 595.434 633.976
  22 211.242 561.491 631.549
  23 221.242 589.759 630.333
  24 231.242 594.367 626.008
  25 241.242 588.89 622.318
  26 251.242 611.306 619.868
  27 261.242 581.941 615.911
  28 271.242 597.236 616.827
  29 281.242 551.379 616.981
  30 291.242 569.862 613.877
  31 301.242 542.469 615.675
  32 311.242 553.474 619.937
  33 321.242 584.895 619.088
  34 331.242 583.42 621.411
  35 341.242 567.981 627.718
  36 351.242 572.057 630.158
  37 361.242 540.478 633.496
  38 371.242 543.262 632.565
  39 381.242 548.542 630.93
  40 391.242 576.992 634.153
600000 40 23040.000000000004
  1 1.24178 594.919 638.866
  2 11.2418 580.471 641.563
  3 21.2418 589.184 639.721
  4 31.2418 549.766 641.075
  5 41.2418 555.002 643.929
  6 51.2418 555.591 642.517
  7 61.2418 562.832 642.696
  8 71.2418 602.628 644.18
  9 81.2418 622.478 651.221
  10 91.2418 600.556 647.901
  11 101.242 598.826 648.997
  12 111.242 557.48 652.002
  13 121.242 573.842 645.015
  14 131.242 568.417 645.494
  15 141.242 560.367 645.042
  16 151.242 567.903 642.273
  17 161.242 556.843 638.857
  18 171.242 590.148 634.453
  19 181.242 614.222 631.879
  20 191.242 582.039 630.371
  21 201.242 595.181 631.293
  22 211.242 563.264 632.982
  23 221.242 590.97 634.007
  24 231.242 592.81 634.005
  25 241.242 588.683 626.404
  26 251.242 611.008 624.541
  27 261.242 582.371 621.598
  28 271.242 597.464 622.895
  29 281.242 551.244 618.352
  30 291.242 569.1 616.087
  31 301.242 542.774 614.11
  32 311.242 552.014 619.04
  33 321.242 585.311 618.125
  34 331.242 582.66 616.491
  35 341.242 569.835 617.878
  36 351.242 571.828 624.824
  37 361.242 541.772 630.813
  38 371.242 542.573 631.203
  39 381.242 548.952 633.354
  40 391.242 576.672 636.955
700000 40 23040.000000000007
  1 1.24178 595.719 634.601
  2 11.2418 578.964 634.028
  3 21.2418 588.448 635.499
  4 31.2418 550.223 641.292
  5 41.2418 556.206 643.818
  6 51.2418 554.753 648.47
  7 61.2418 563.071 649.973
  8 71.2418 603.212 651.402
  9 81.2418 621.87 652.069
  10 91.2418 601.612 653.886
  11 101.242 596.749 651.458
  12 111.242 557.81 653.536
  13 121.242 574.606 651.227
  14 131.242 569.024 649.938
  15 141.242 561.597 645.405
  16 151.242 566.646 648.736
  17 161.242 557.604 649.945
  18 171.242 590.33 645.612
  19 181.242 613.567 641.806
  20 191.242 582.253 640.705
  21 201.242 592.984 639.629
  22 211.242 563.952 634.479
  23 221.242 589.737 633.071
  24 231.242 592.755 628.276
  25 241.242 589.161 625.732
  26 251.242 611.458 621.456
  27 261.242 580.708 617.294
  28 271.242 598.172 614.612
  29 281.242 550.231 617.376
  30 291.242 569.109 615.715
  31 301.242 543.99 614.835
  32 311.242 551.538 616.496
  33 321.242 585.96 615.274
  34 331.242 581.377 614.94
  35 341.242 569.968 622.099
  36 351.242 572.91 625.72
  37 361.242 543.63 622.454
  38 371.242 541.808 623.409
  39 381.242 548.828 625.931
  40 391.242 577.46 629.492
800000 40 23040.000000000004
  1 1.24178 596.774 631.329
  2 11.2418 577.934 636.522
  3 21.2418 590.457 640.331
  4 31.2418 548.132 641.644
  5 41.2418 557.396 641.233
  6 51.2418 552.441 644.238
  7 61.2418 563.61 643.651
  8 71.2418 603.628 649.728
  9 81.2418 623.042 655.393
  10 91.2418 602.166 660.036
  11 101.242 595.253 659.803
  12 111.242 556.836 658.735
  13 121.242 573.939 656.788
  14 131.242 569.111 653.153
  15 141.242 560.638 655.003
  16 151.242 567.948 648.607
  17 161.242 555.62 641.307
  18 171.242 590.293 640.059
  19 181.242 615.002 639.306
  20 191.242 581.813 639.415
  21 201.242 593.885 632.098
  22 211.242 562.805 633.409
  23 221.242 590.749 631.824
  24 231.242 591.545 632.226
  25 241.242 589.26 628.372
  26 251.242 611.144 626.03
  27 261.242 580.959 623.558
  28 271.242 597.652 620.668
  29 281.242 550.597 618.955
  30 291.242 568.873 618.68
  31 301.242 544.489 614.365
  32 311.242 551.707 615.368
  33 321.242 586.19 618.278
  34 331.242 582.128 618.253
  35 341.242 570.785 621.454
  36 351.242 573.287 625.981
  37 361.242 543.401 621.245
  38 371.242 541.867 620.644
  39 381.242 549.352 622.866
  40 391.242 577.295 627.831
900000 40 23040
  1 1.24178 595.989 636.505
  2 11.2418 578.612 632.351
  3 21.2418 590.437 637.484
  4 31.2418 547.831 641.506
  5 41.2418 558.535 643.91
  6 51.2418 551.944 642.183
  7 61.2418 562.628 644.364
  8 71.2418 602.862 647.127
  9 81.2418 623.48 646.452
  10 91.2418 600.048 653.444
  11 101.242 597.934 653.042
  12 111.242 557.597 653.459
  13 121.242 574.256 648.944
  14 131.242 568.4 649.871
  15 141.242 560.17 648.252
  16 151.242 567.806 647.826
  17 161.242 556.613 645.104
  18 171.242 589.471 644.881
  19 181.242 613.443 645.603
  20 191.242 582.87 642.06
  21 201.242 593.514 638.856
  22 211.242 563.994 635.745
  23 221.242 590.595 633.504
  24 231.242 591.976 629.289
  25 241.242 589.072 627.552
  26 251.242 610.479 626.352
  27 261.242 580.331 629.169
  28 271.242 600.871 626.116
  29 281.242 550.299 624.009
  30 291.242 568.662 620.81
  31 301.242 543.92 620.776
  32 311.242 550.963 623.489
  33 321.242 586.872 621.111
  34 331.242 581.128 622.863
  35 341.242 571.31 623.935
  36 351.242 573.199 622.329
  37 361.242 543.919 616.474
  38 371.242 542.483 618.633
  39 381.242 548.553 624.026
  40 391.242 576.933 634.23
1000000 40 23039.999999999996
  1 1.24178 596.877 635.752
  2 11.2418 577.911 636.168
  3 21.2418 590.766 639.728
  4 31.2418 547.632 642.173
  5 41.2418 557.665 643.573
  6 51.2418 552.173 645.494
  7 61.2418 562.503 648.966
  8 71.2418 603.022 651.902
  9 81.2418 623.444 657.589
  10 91.2418 600.945 661.502
  11 101.242 596.113 661.763
  12 111.242 557.575 654.097
  13 121.242 573.428 651.74
  14 131.242 568.167 647.893
  15 141.242 560.567 638.57
  16 151.242 568.006 643.177
  17 161.242 556.671 638.968
  18 171.242 590.27 639.683
  19 181.242 613.486 635.828
  20 191.242 582.268 637.945
  21 201.242 592.814 639.054
  22 211.242 564.869 636.109
  23 221.242 587.918 636.362
  24 231.242 592.057 632.43
  25 241.242 589.472 629.341
  26 251.242 610.846 630.127
  27 261.242 579.968 627.932
  28 271.242 602.355 626.479
  29 281.242 549.332 622.278
  30 291.242 569.377 622.194
  31 301.242 544.143 613.344
  32 311.242 551.569 614.648
  33 321.242 589.055 621.672
  34 331.242 581.596 620.772
  35 341.242 569.872 622.38
  36 351.242 573.41 620.603
  37 361.242 543.972 619.942
  38 371.242 541.604 620.316
  39 381.242 549.584 626.989
  40 391.242 576.699 632.198
