# Chunk-averaged data for fix 4 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_atemp
100000 61 34559.99999999998
  1 -1.20734 598.572 615.954
  2 8.79266 589.644 617.429
  3 18.7927 583.888 616.539
  4 28.7927 608.143 618.331
  5 38.7927 580.968 620.639
  6 48.7927 597.294 626.398
  7 58.7927 571.425 631.073
  8 68.7927 577.041 632.384
  9 78.7927 562.536 634.891
  10 88.7927 574.077 632.042
  11 98.7927 551.463 630.201
  12 108.793 560.702 632.989
  13 118.793 572.76 640.627
  14 128.793 586.289 641.725
  15 138.793 592.706 641.166
  16 148.793 582.773 643.175
  17 158.793 576.014 638.241
  18 168.793 579.194 634.72
  19 178.793 587.916 633.693
  20 188.793 598.507 634.787
  21 198.793 589.71 635.368
  22 208.793 603.855 633.416
  23 218.793 551.016 636.779
  24 228.793 570.854 634.682
  25 238.793 580.766 634.68
  26 248.793 591.954 631.178
  27 258.793 622.344 632.285
  28 268.793 622.125 636.226
  29 278.793 556.303 632.322
  30 288.793 560.445 629.621
  31 298.793 569.321 626.41
  32 308.793 535.167 620.056
  33 318.793 555.966 613.454
  34 328.793 579.708 614.021
  35 338.793 569.492 613.582
  36 348.793 568.152 612.175
  37 358.793 569.252 608.658
  38 368.793 581.21 604.309
  39 378.793 555.288 608.812
  40 388.793 589.136 607.855
  41 398.793 568.737 604.7
  42 408.793 583.024 600.35
  43 418.793 577.942 598.617
  44 428.793 563.859 595.813
  45 438.793 595.021 592.956
  46 448.793 599.839 589.434
  47 458.793 584.045 589.621
  48 468.793 549.31 589.312
  49 478.793 567.748 592.935
  50 488.793 562.051 594.593
  51 498.793 560.655 598.136
  52 508.793 552.976 600.151
  53 518.793 550.852 602.576
  54 528.793 563.052 604.476
  55 538.793 546.455 606.179
  56 548.793 541.835 607.015
  57 558.793 560.441 604.735
  58 568.793 554.761 607.453
  59 578.793 580.585 612.013
  60 588.793 594.893 614.557
  61 598.793 47.9399 612.502
200000 61 34559.99999999999
  1 -1.20734 599.153 615.294
  2 8.79266 588.625 617.887
  3 18.7927 582.302 624.488
  4 28.7927 609.16 628.005
  5 38.7927 581.057 625.686
  6 48.7927 597.491 626.458
  7 58.7927 571.546 630.349
  8 68.7927 577.411 633.661
  9 78.7927 564.581 635.772
  10 88.7927 570.935 642.362
  11 98.7927 553.503 639.744
  12 108.793 560.265 640.532
  13 118.793 572.403 640.681
  14 128.793 588.477 644.698
  15 138.793 591.751 648.926
  16 148.793 583.136 644.946
  17 158.793 576.028 641.087
  18 168.793 580.458 641.389
  19 178.793 586.925 639.311
  20 188.793 598.08 638.763
  21 198.793 591.372 639.316
  22 208.793 603.343 635.534
  23 218.793 551.506 638.401
