# Chunk-averaged data for fix 4 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_atemp
100000 61 34560.00000000001
  1 -1.20734 601.916 624.43
  2 8.79266 585.041 623.705
  3 18.7927 581.277 630.545
  4 28.7927 608.035 632.494
  5 38.7927 583.938 636.995
  6 48.7927 597.922 640.883
  7 58.7927 574.421 646.329
  8 68.7927 574.959 649.143
  9 78.7927 567.237 650.557
  10 88.7927 567.856 654.71
  11 98.7927 551.977 657.634
  12 108.793 561.612 655.099
  13 118.793 571.542 653.811
  14 128.793 585.103 657.862
  15 138.793 591.891 658.048
  16 148.793 584.993 663.092
  17 158.793 575.913 657.879
  18 168.793 578.139 654.821
  19 178.793 582.747 652.652
  20 188.793 599.458 653.108
  21 198.793 591.921 646.835
  22 208.793 601.344 647.974
  23 218.793 553.09 646.146
  24 228.793 569.659 642.798
  25 238.793 576.945 643.494
  26 248.793 601.138 636.163
  27 258.793 627.476 636.1
  28 268.793 617.578 634.059
  29 278.793 555.742 631.017
  30 288.793 560.025 624.691
  31 298.793 569.835 621.162
  32 308.793 528.606 617.37
  33 318.793 560.051 620.647
  34 328.793 577.311 620.169
  35 338.793 568.195 620.872
  36 348.793 561.821 619.457
  37 358.793 572.533 618.628
  38 368.793 583.127 614.607
  39 378.793 552.798 609.357
  40 388.793 594.073 608.38
  41 398.793 579.262 608.78
  42 408.793 582.957 608.362
  43 418.793 575.714 605.104
  44 428.793 561.87 600.821
  45 438.793 593.203 598.989
  46 448.793 600.529 599.055
  47 458.793 585.118 597.554
  48 468.793 547.532 597.824
  49 478.793 567.434 599.278
  50 488.793 562.04 604.23
  51 498.793 559.971 603.458
  52 508.793 555.731 606.015
  53 518.793 550.728 612.231
  54 528.793 561.085 611.464
  55 538.793 548.687 612.282
  56 548.793 542.864 612.081
  57 558.793 558.095 614.371
  58 568.793 552.306 615.789
  59 578.793 581.828 617.215
  60 588.793 597.735 619.742
  61 598.793 46.0655 624.524
200000 61 34559.999999999985
