# Chunk-averaged data for fix 4 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_atemp
100000 61 34559.999999999985
  1 -1.20734 586.851 574.676
  2 8.79266 608.234 577.173
  3 18.7927 566.111 580.475
  4 28.7927 602.485 582.619
  5 38.7927 575.657 582.393
  6 48.7927 592.942 588.067
  7 58.7927 575.358 586.276
  8 68.7927 562.482 586.954
  9 78.7927 564.857 589.441
  10 88.7927 561.871 589.422
  11 98.7927 544.991 589.205
  12 108.793 568.834 593.241
  13 118.793 569.394 592.608
  14 128.793 577.829 592.831
  15 138.793 591.52 592.327
  16 148.793 579.138 592.647
  17 158.793 579.355 592.707
  18 168.793 576.293 589.575
  19 178.793 582.16 586.154
  20 188.793 600.034 585.967
  21 198.793 591.745 585.374
  22 208.793 599.6 583.711
  23 218.793 542.691 582.294
  24 228.793 569.873 577.224
  25 238.793 576.967 571.976
  26 248.793 590.402 574.107
  27 258.793 603.745 580.996
  28 268.793 617.952 577.582
  29 278.793 565.715 577.909
  30 288.793 562.455 575.196
  31 298.793 574.068 571.372
  32 308.793 546.57 568.457
  33 318.793 549.572 567.215
  34 328.793 581.32 566.281
  35 338.793 568.078 567.94
  36 348.793 566.71 566.642
  37 358.793 583.803 565.843
  38 368.793 591.126 559.289
  39 378.793 555.088 557.919
  40 388.793 591.383 558.595
  41 398.793 567.992 553.322
  42 408.793 576.379 554.262
  43 418.793 589.743 552.121
  44 428.793 557.842 548.021
  45 438.793 588.811 543.371
  46 448.793 591.73 543.5
  47 458.793 575.458 544.24
  48 468.793 565.774 545.865
  49 478.793 569.707 548.857
  50 488.793 562.998 551.159
  51 498.793 547.267 551.5
  52 508.793 559.598 554.915
  53 518.793 556.347 556.796
  54 528.793 568.442 556.388
  55 538.793 549.534 556.117
  56 548.793 550.937 559.874
  57 558.793 566.08 562.07
  58 568.793 573.112 564.108
  59 578.793 587.727 567.2
  60 588.793 591.577 570.582
  61 598.793 67.6869 571.395
200000 61 34560.00000000001
  1 -1.20734 593.975 577.702
  2 8.79266 604.716 583.849
  3 18.7927 566.891 584.017
  4 28.7927 600.851 585.481
  5 38.7927 571.592 586.166
  6 48.7927 594.867 587.69
  7 58.7927 581.438 589.317
  8 68.7927 561.053 589.75
  9 78.7927 564.488 591.995
  10 88.7927 566.864 596.769
  11 98.7927 548.348 599.041
  12 108.793 571.123 600.493
  13 118.793 570.224 604.715
  14 128.793 576.436 606.594
  15 138.793 590.074 603.394
  16 148.793 578.098 601.478
  17 158.793 581.372 599.824
  18 168.793 575.862 598.303
  19 178.793 584.007 597.736
  20 188.793 599.377 598.207
  21 198.793 592.517 595.928
  22 208.793 599.154 595.111
  23 218.793 542.692 594.143
  24 228.793 568.58 592.191
  25 238.793 577.021 586.069
  26 248.793 594.137 586.428
  27 258.793 609.669 584.179
  28 268.793 619.376 581.223
