# Chunk-averaged data for fix 4 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_atemp
100000 61 34559.99999999999
  1 -1.20734 598.171 606.37
  2 8.79266 595.564 607.315
  3 18.7927 570.484 605.538
  4 28.7927 602.888 607.806
  5 38.7927 579.45 607.143
  6 48.7927 591.568 611.867
  7 58.7927 579.211 611.319
  8 68.7927 572.076 618.316
  9 78.7927 567.832 620.532
  10 88.7927 566.296 620.83
  11 98.7927 553.863 622.079
  12 108.793 560.858 627.104
  13 118.793 575.48 628.705
  14 128.793 576.052 628.411
  15 138.793 596.237 631.146
  16 148.793 584.353 630.248
  17 158.793 575.504 629.32
  18 168.793 582.329 629.174
  19 178.793 587.768 627.49
  20 188.793 598.726 624.202
  21 198.793 591.487 622.168
  22 208.793 599.955 619.556
  23 218.793 543.099 615.271
  24 228.793 570.991 608.558
  25 238.793 575.602 607.558
  26 248.793 596.547 611.013
  27 258.793 611.663 609.489
  28 268.793 620.516 606.001
  29 278.793 557.779 604.134
  30 288.793 562.604 599.911
  31 298.793 573.913 600.642
  32 308.793 541.507 600.848
  33 318.793 554.355 602.255
  34 328.793 582.034 597.018
  35 338.793 567.146 595.761
  36 348.793 571.582 594.958
  37 358.793 571.453 593.238
  38 368.793 580.828 594.779
  39 378.793 552.346 593.473
  40 388.793 592.474 585.206
  41 398.793 570.124 583.586
  42 408.793 584.085 585.634
  43 418.793 577.599 586.749
  44 428.793 559.04 584.923
  45 438.793 591.994 587.307
  46 448.793 603.694 585.246
  47 458.793 581.2 585.574
  48 468.793 557.408 584.625
  49 478.793 566.017 585.143
  50 488.793 569.779 585.367
  51 498.793 551.544 585.534
  52 508.793 555.684 587.462
  53 518.793 547.978 591.296
  54 528.793 566.024 591.19
  55 538.793 548.403 593.928
  56 548.793 541.826 597.364
  57 558.793 559.014 599.698
  58 568.793 564.695 598.623
  59 578.793 582.403 600.011
  60 588.793 599.706 603.911
  61 598.793 49.1893 604.662
200000 61 34560.00000000001
  1 -1.20734 600.195 607.272
  2 8.79266 594.357 605.308
