# Chunk-averaged data for fix 4 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_atemp
100000 41 23039.999999999996
  36 351.14 576.011 877.756
  37 361.14 548.564 871.191
  38 371.14 567.077 873.399
  39 381.14 553.679 876.257
  40 391.14 597.008 876.26
  41 401.14 3.87183 874.339
300000 41 23039.999999999996
  1 1.13996 578.514 901.192
  2 11.14 577.842 908.482
  3 21.14 589.82 908.777
  4 31.14 532.436 906.892
  5 41.14 558.189 909.563
  6 51.14 562.855 907.803
  7 61.14 551.479 907.834
  8 71.14 598.902 909.257
  9 81.14 612.334 918.152
  10 91.14 598.945 921.53
  11 101.14 595.701 920.442
  12 111.14 560.414 919.322
  13 121.14 556.741 911.893
  14 131.14 572.288 909.167
  15 141.14 554.444 910.381
  16 151.14 567.209 910.898
  17 161.14 579.587 907.822
  18 171.14 580.724 898.997
  19 181.14 621.346 897.852
  20 191.14 588.432 896.027
  21 201.14 584.312 894.308
  22 211.14 561.111 890.545
  23 221.14 575.785 888.621
  24 231.14 595.209 888.436
  25 241.14 590.924 885.325
  26 251.14 604.474 881.096
  27 261.14 566.857 881.267
  28 271.14 579.265 876.864
  29 281.14 565.61 870.655
  30 291.14 580.872 870.759
  31 301.14 577.914 872.433
  32 311.14 542.793 875.123
  33 321.14 584.338 881.897
  34 331.14 580.161 888.365
  35 341.14 566.975 894.193
  36 351.14 574.195 891.343
  37 361.14 549.566 888.444
  38 371.14 566.008 890.724
  39 381.14 555.817 893.572
  40 391.14 595.397 900.556
  41 401.14 4.21788 895.371
400000 41 23040
  1 1.13996 579.993 900.994
  2 11.14 573.12 903.699
  3 21.14 589.544 905.924
  4 31.14 532.886 905.163
  5 41.14 557.136 908.115
  6 51.14 560.22 907.301
  7 61.14 552.129 913.32
  8 71.14 598.72 913.357
  9 81.14 612.817 923.744
  10 91.14 595.876 925.757
  11 101.14 601.156 926.858
  12 111.14 560.043 920.684
  13 121.14 559.125 919.083
  14 131.14 569.959 919.978
  15 141.14 555.45 920.667
  16 151.14 569.947 913.24
  17 161.14 575.984 909.721
  18 171.14 581.648 902.466
  19 181.14 620.424 899.772
  20 191.14 586.781 899.754
  21 201.14 582.03 895.394
  22 211.14 561.702 893.731
  23 221.14 575.179 891.744
  24 231.14 592.565 880.031
  25 241.14 593.677 885.307
  26 251.14 605.682 885.983
  27 261.14 567.958 887.206
  28 271.14 577.056 879.44
  29 281.14 565.623 877.006
  30 291.14 583.117 875.396
  31 301.14 578.511 876.47
  32 311.14 546.178 880.429
  33 321.14 586.143 885.375
  34 331.14 580.955 889.89
  35 341.14 566.851 896.022
  36 351.14 572.214 898.438
  37 361.14 550.133 900.537
  38 371.14 564.818 901.975
  39 381.14 557.437 900.931
  40 391.14 594.461 899.488
  41 401.14 4.75422 902.544
500000 41 23039.999999999993
  1 1.13996 580.941 897.937
  2 11.14 568.94 901.993
  3 21.14 589.368 901.183
  4 31.14 533.61 907.501
  5 41.14 557.46 909.529
  6 51.14 557.566 917.719
  7 61.14 552.879 926.098
  8 71.14 595.79 931.905
  9 81.14 612.338 932.824
  10 91.14 597.749 937.151
  11 101.14 602.113 938.321
  12 111.14 564.654 935.973
  13 121.14 562.16 927.379
  14 131.14 567.357 919.325
  15 141.14 556.85 913.176
  16 151.14 569.797 907.086
  17 161.14 575.309 906.472
  18 171.14 581.795 905.573
  19 181.14 618.248 905.113
  20 191.14 586.025 908.72
  21 201.14 581.395 903.404
  22 211.14 559.492 894.648
  23 221.14 576.469 889.752
  24 231.14 593.219 885.448
  25 241.14 599.312 883.436
  26 251.14 606.455 886
  27 261.14 567.269 890.52
  28 271.14 575.723 885.565
  29 281.14 564.228 885.76
  30 291.14 581.929 880.709
  31 301.14 577.87 875.471
  32 311.14 547.957 880.468
  33 321.14 586.949 891.519
  34 331.14 582.789 896.001
  35 341.14 567.634 892.092
  36 351.14 570.693 896.87
  37 361.14 550.075 894.931
  38 371.14 565.039 897.832
  39 381.14 557.634 900.693
  40 391.14 591.892 901.648
  41 401.14 5.0284 899.952
600000 41 23040
  1 1.13996 582.27 894.085
  2 11.14 569.96 892.698
  3 21.14 589.741 899.057
  4 31.14 532.624 904.352
  5 41.14 558.499 915.051
  6 51.14 558.896 923.766
  7 61.14 550.119 929.601
  8 71.14 598.078 930.042
  9 81.14 611.103 930.709
  10 91.14 598.941 934.81
  11 101.14 601.896 936.773
  12 111.14 563.623 927.546
  13 121.14 562.917 933.632
  14 131.14 563.935 932.223
  15 141.14 557.062 922.656
  16 151.14 569.473 921.496
  17 161.14 574.01 918.059
  18 171.14 582.205 918.39
  19 181.14 610.331 917.362
  20 191.14 587.743 915.787
  21 201.14 582.559 915.3
  22 211.14 557.208 904.563
  23 221.14 579.015 901.002
  24 231.14 593.973 889.587
  25 241.14 598.865 891.603
  26 251.14 607.124 884.801
  27 261.14 568.64 891.134
  28 271.14 574.44 885.841
  29 281.14 564.069 882.407
  30 291.14 583.283 888.309
  31 301.14 577.125 884.462
  32 311.14 546.67 889.247
  33 321.14 588.035 888.71
  34 331.14 583.853 895.028
  35 341.14 573.139 890.15
  36 351.14 569.089 890.14
  37 361.14 550.6 894.244
  38 371.14 563.442 895.841
  39 381.14 558.003 895.313
  40 391.14 592.225 891.621
  41 401.14 5.21489 896.84
700000 41 23040
  1 1.13996 582.714 914.434
  2 11.14 572.727 918.756
  3 21.14 591.157 923.927
  4 31.14 531.373 925.048
  5 41.14 558.731 926.829
  6 51.14 561.222 930.881
  7 61.14 547.651 928.895
  8 71.14 598.433 930.28
  9 81.14 609.867 933.159
  10 91.14 599.086 932.934
  11 101.14 599.266 933.105
  12 111.14 564.072 936.379
  13 121.14 562.828 937.254
  14 131.14 565.582 932.027
  15 141.14 555.824 930.815
  16 151.14 571.491 924.193
  17 161.14 569.876 918.819
  18 171.14 584.327 916.333
  19 181.14 606.475 911.718
  20 191.14 587.18 904.765
  21 201.14 580.963 902.291
  22 211.14 556.321 902.478
  23 221.14 580.372 900.609
  24 231.14 594.019 898.477
  25 241.14 600.579 897.233
  26 251.14 606.975 897.019
  27 261.14 571.993 898.602
  28 271.14 570.525 893.482
  29 281.14 563.406 885.87
  30 291.14 585.303 881.027
  31 301.14 575.331 882.824
  32 311.14 546.513 885.321
  33 321.14 589.966 882.928
  34 331.14 585.004 883.144
  35 341.14 573.156 893.636
  36 351.14 568.27 895.39
  37 361.14 551.733 899.188
  38 371.14 564.044 898.283
  39 381.14 557.497 905.865
  40 391.14 592.966 910.15
  41 401.14 5.18209 915.02
800000 41 23040
  1 1.13996 583.193 916.692
  2 11.14 576.049 921.157
  3 21.14 589.715 918.532
  4 31.14 527.918 921.533
  5 41.14 560.237 924.103
  6 51.14 561.051 926.612
  7 61.14 548.956 927.374
  8 71.14 598.348 923.777
  9 81.14 609.306 929.812
  10 91.14 599.803 927.009
  11 101.14 599.246 928.024
  12 111.14 564.056 927.795
  13 121.14 562.233 925.267
  14 131.14 567.327 924.798
  15 141.14 555.79 923.309
  16 151.14 569.473 923.999
  17 161.14 570.693 919.529
  18 171.14 585.624 920.94
  19 181.14 606.964 923.305
  20 191.14 588.046 913.6
  21 201.14 582.598 913.801
  22 211.14 553.41 911.546
  23 221.14 580.29 914.302
  24 231.14 594.228 913.894
  25 241.14 602.548 913.042
  26 251.14 606.054 906.297
  27 261.14 572.071 901.279
  28 271.14 567.094 893.244
  29 281.14 565.001 891.611
  30 291.14 585.176 885.806
  31 301.14 575.967 885.385
  32 311.14 546.726 888.014
  33 321.14 592.389 892.495
  34 331.14 584.198 898.849
  35 341.14 570.3 898.622
  36 351.14 567.915 904.109
  37 361.14 548.098 904.465
  38 371.14 564.946 910.184
  39 381.14 560.863 916.255
  40 391.14 591.21 915.528
  41 401.14 4.89067 908.482
900000 41 23040
  1 1.13996 584.488 921.937
  2 11.14 575.407 927.426
  3 21.14 589.829 933.923
  4 31.14 528.257 933.379
  5 41.14 560.321 929.623
  6 51.14 557.644 935.186
  7 61.14 551.486 931.562
  8 71.14 597.552 930.026
  9 81.14 609.713 929.207
  10 91.14 599.926 923.836
  11 101.14 599.07 927.555
  12 111.14 564.737 927.99
  13 121.14 562.297 927.748
  14 131.14 569.53 928.568
  15 141.14 554.719 923.647
  16 151.14 571.182 924.313
  17 161.14 569.363 925.547
  18 171.14 585.56 925.799
  19 181.14 607.112 922.461
  20 191.14 585.82 921.554
  21 201.14 585.969 916.106
  22 211.14 555.707 911.192
  23 221.14 579.034 909.621
  24 231.14 596.129 907.484
  25 241.14 601.6 907.618
  26 251.14 605.11 901.538
  27 261.14 570.882 898.547
  28 271.14 567.418 895.763
  29 281.14 564.987 898.027
  30 291.14 582.53 891.336
  31 301.14 574.908 889.362
  32 311.14 548.889 888.198
  33 321.14 591.338 893.557
  34 331.14 584.819 901.711
  35 341.14 570.13 906.339
  36 351.14 567.961 911.738
  37 361.14 545.315 912.139
  38 371.14 564.015 915.293
  39 381.14 562.152 920.37
  40 391.14 592.189 920.627
  41 401.14 4.90745 924.535
1000000 41 23040
  1 1.13996 585.456 924.522
  2 11.14 575.74 920.265
  3 21.14 589.964 929.912
  4 31.14 527.568 934.399
  5 41.14 562.503 939.536
  6 51.14 553.041 937.017
  7 61.14 555.145 935.575
  8 71.14 598.681 938.331
  9 81.14 610.116 930.466
  10 91.14 598.357 930.587
  11 101.14 598.423 930.354
  12 111.14 564.18 933.364
  13 121.14 561.708 937.299
  14 131.14 568.463 933.409
  15 141.14 554.738 931.463
  16 151.14 568.581 926.314
  17 161.14 570.861 920.166
  18 171.14 586.8 917.763
  19 181.14 608.042 923.077
  20 191.14 581.506 916.854
  21 201.14 586.65 914.526
  22 211.14 555.099 912.927
  23 221.14 582.334 913.692
  24 231.14 594.308 909.679
  25 241.14 602.838 911.284
  26 251.14 601.666 909.503
  27 261.14 571.98 904.487
  28 271.14 568.088 905.312
  29 281.14 565.341 898.291
  30 291.14 583.707 900.605
  31 301.14 573.666 899.985
  32 311.14 550.556 902.686
  33 321.14 591.779 900.64
  34 331.14 584.153 905.203
  35 341.14 570.711 904.984
  36 351.14 568.971 908.423
  37 361.14 544.673 908.316
  38 371.14 563.67 911.899
  39 381.14 565.625 912.807
  40 391.14 589.323 921.867
  41 401.14 4.98593 920.631
