# Chunk-averaged data for fix 4 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_atemp
100000 41 23040.000000000004
800000 41 23040.000000000004
  1 1.13996 584.825 930.986
  2 11.14 576.481 933.725
  3 21.14 585.173 938.133
  4 31.14 531.463 947.411
  5 41.14 563.039 954.512
  6 51.14 552.844 950.844
  7 61.14 558.105 948.416
  8 71.14 597.686 948.572
  9 81.14 608.118 946.576
  10 91.14 597.288 945.371
  11 101.14 595.173 947.689
  12 111.14 566.786 950.947
  13 121.14 557.725 950.081
  14 131.14 572.786 948.576
  15 141.14 555.378 944.237
  16 151.14 569.209 938.73
  17 161.14 575 938.456
  18 171.14 587.284 932.855
  19 181.14 612.161 930.965
  20 191.14 582.641 927.199
  21 201.14 585.629 926.748
  22 211.14 557.544 921.882
  23 221.14 576.49 923.177
  24 231.14 598.464 925.234
  25 241.14 604.183 932.721
  26 251.14 597.223 936.394
  27 261.14 572.052 934.675
  28 271.14 566.907 924.188
  29 281.14 564.522 927.866
  30 291.14 587.072 930.023
  31 301.14 568.723 919.914
  32 311.14 550.76 915.22
  33 321.14 589.783 914.805
  34 331.14 585.359 911.781
  35 341.14 568.119 911.903
  36 351.14 570.365 909.279
  37 361.14 542.897 916.823
  38 371.14 564.524 920.666
  39 381.14 560.525 919.728
  40 391.14 594.98 922.537
  41 401.14 4.71487 928.174
900000 41 23040.000000000007
  1 1.13996 585.19 937.746
  2 11.14 578.359 938.841
  3 21.14 581.113 941.425
  4 31.14 531.112 943.431
  5 41.14 564.594 946.907
  6 51.14 552.074 941.125
  7 61.14 558.45 944.691
  8 71.14 596.831 947.944
  9 81.14 607.992 953.76
  10 91.14 597.443 959.009
  11 101.14 592.515 957.936
  12 111.14 569.102 959.284
  13 121.14 557.844 957.094
  14 131.14 572.691 941.436
  15 141.14 555.992 931.238
  16 151.14 569.649 934.272
  17 161.14 575.101 934.799
  18 171.14 588.278 925.871
  19 181.14 612.183 923.266
  20 191.14 584.816 928.467
  21 201.14 585.977 926.827
  22 211.14 555.859 922.553
  23 221.14 576.223 924.703
  24 231.14 599.374 921.356
  25 241.14 604.109 925.302
  26 251.14 596.719 924.048
  27 261.14 573.323 919.539
  28 271.14 565.956 921.854
  29 281.14 565.607 924.825
  30 291.14 585.908 923.554
  31 301.14 569.375 919.717
  32 311.14 550.236 921.181
  33 321.14 589.784 921.86
  34 331.14 584.499 921.673
  35 341.14 568.22 925.644
  36 351.14 569.408 931.44
  37 361.14 543.239 937.106
  38 371.14 564.278 933.154
  39 381.14 561.42 933.106
  40 391.14 594.295 930.687
  41 401.14 4.8617 931.836
1000000 41 23039.999999999996
  1 1.13996 586.036 934.697
  2 11.14 577.289 939.95
  3 21.14 579.783 945.052
  4 31.14 532.369 943.601
  5 41.14 563.563 951.765
  6 51.14 553.321 952.003
  7 61.14 555.943 957.082
  8 71.14 596.854 953.724
  9 81.14 607.702 949.067
  10 91.14 596.922 950.292
  11 101.14 592.877 950.342
  12 111.14 569.734 944.172
  13 121.14 557.947 940.811
  14 131.14 572.082 942.727
  15 141.14 555.688 937.379
  16 151.14 568.869 933.353
  17 161.14 576.111 935.267
  18 171.14 587.922 928.354
  19 181.14 612.04 925.675
  20 191.14 587.242 924.643
  21 201.14 583.548 916.428
  22 211.14 554.098 917.3
  23 221.14 581.019 915.388
  24 231.14 600.663 920.447
  25 241.14 605.09 922.515
  26 251.14 598.31 930.625
  27 261.14 573.035 929.547
  28 271.14 565.597 936.614
  29 281.14 566.433 928.427
  30 291.14 583.993 922.179
  31 301.14 570.868 923.106
  32 311.14 548.827 933.416
  33 321.14 589.699 939.394
  34 331.14 586.141 937.968
  35 341.14 567.484 934.689
  36 351.14 568.54 931.672
  37 361.14 543.944 933.777
  38 371.14 562.786 927.594
  39 381.14 562.214 929.141
  40 391.14 592.29 932.313
  41 401.14 5.12928 939.94
