# Chunk-averaged data for fix 4 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_atemp
100000 21 11519.999999999998
  1 2.90338 565.717 953.47
  2 12.9034 573.703 953.726
  3 22.9034 572.633 958.895
  4 32.9034 563.153 957.483
  5 42.9034 591.413 959.666
  6 52.9034 619.251 958.586
  7 62.9034 621.008 955.691
  8 72.9034 562.203 955.512
  9 82.9034 576.068 946.58
  10 92.9034 555.824 950.913
  11 102.903 577.787 957.383
  12 112.903 579.425 958.849
  13 122.903 552.297 951.287
  14 132.903 554.272 939.996
  15 142.903 602.326 935.658
  16 152.903 566.447 927.121
  17 162.903 571.24 931.777
  18 172.903 561.895 941.297
  19 182.903 566.439 949.217
  20 192.903 567.94 953.599
  21 202.903 18.9602 958.499
200000 21 11519.999999999998
  1 2.90338 566.452 952.709
  2 12.9034 573.815 948.013
  3 22.9034 573.201 953.007
  4 32.9034 562.883 951.579
  5 42.9034 592.478 954.925
  6 52.9034 618.055 955.399
  7 62.9034 621.628 954.375
  8 72.9034 562.27 952.628
  9 82.9034 576.289 951.451
  10 92.9034 555.8 949.65
  11 102.903 576.603 948.659
  12 112.903 580.874 945.234
  13 122.903 551.061 948.889
  14 132.903 555.654 953.324
  15 142.903 602.263 949.437
  16 152.903 564.995 949.897
  17 162.903 571.035 947.612
  18 172.903 559.703 946.349
  19 182.903 570.515 946.452
  20 192.903 565.254 947.869
  21 202.903 19.1702 955.134
300000 21 11519.999999999996
  1 2.90338 565.773 948.268
  2 12.9034 574.75 951.618
  3 22.9034 573.132 956.646
  4 32.9034 563.184 963.788
  5 42.9034 592.823 961.137
  6 52.9034 616.918 962.596
  7 62.9034 621.81 962.914
  8 72.9034 561.771 959.016
  9 82.9034 574.742 962.637
  10 92.9034 555.07 958.988
  11 102.903 577.808 954.76
  12 112.903 579.856 945.375
  13 122.903 552.018 939.438
  14 132.903 556.075 937.445
  15 142.903 602.825 939.023
  16 152.903 566 941.136
  17 162.903 571.386 946.534
  18 172.903 560.541 947.707
  19 182.903 568.829 952.987
  20 192.903 565.226 946.387
  21 202.903 19.4629 943.58
400000 21 11519.999999999998
  1 2.90338 565.667 955.208
  2 12.9034 574.201 954.308
  3 22.9034 573.58 963.53
  4 32.9034 563.829 963.972
  5 42.9034 592.252 962.403
  6 52.9034 617.946 959.235
  7 62.9034 622.592 958.536
  8 72.9034 561.194 958.013
  9 82.9034 575.664 954.879
  10 92.9034 553.844 954.899
  11 102.903 577.875 952.261
  12 112.903 577.467 953.507
  13 122.903 553.471 949.736
  14 132.903 554.791 943.051
  15 142.903 603.346 935.972
  16 152.903 565.296 940.143
  17 162.903 571.115 942.771
  18 172.903 559.899 945.391
  19 182.903 569.971 951.235
  20 192.903 566.526 955.054
  21 202.903 19.4746 954.705
500000 21 11520.000000000002
  1 2.90338 565.718 951.744
  2 12.9034 574.308 963.146
  3 22.9034 573.691 972.754
  4 32.9034 563.358 975.493
  5 42.9034 593.036 971.156
  6 52.9034 617.91 969.476
  7 62.9034 622.492 963.187
  8 72.9034 561.216 954.265
  9 82.9034 576.538 956.581
  10 92.9034 553.878 954.547
  11 102.903 578.652 952.483
  12 112.903 576.683 948.784
  13 122.903 554.055 945.323
  14 132.903 554.073 938.629
  15 142.903 603.242 934.246
  16 152.903 564.902 930.909
  17 162.903 570.443 935.187
  18 172.903 561.248 943.623
  19 182.903 569.213 943.703
  20 192.903 566.352 950.276
  21 202.903 18.9942 953.159
600000 21 11520.000000000002
  1 2.90338 566.384 956.246
  2 12.9034 572.734 956.683
  3 22.9034 575.457 951.333
  4 32.9034 564.137 959.223
  5 42.9034 592.463 965.382
  6 52.9034 619.288 964.144
  7 62.9034 621.619 963.75
  8 72.9034 560.748 955.22
  9 82.9034 576.557 953.679
  10 92.9034 553.778 954.307
  11 102.903 577.529 951.171
  12 112.903 576.996 949.359
  13 122.903 555.012 944.94
  14 132.903 554.599 947.692
  15 142.903 603.151 949.073
  16 152.903 565.517 948.652
  17 162.903 569.746 946.285
  18 172.903 560.589 949.805
  19 182.903 569.537 948.574
  20 192.903 565.605 952.874
  21 202.903 18.554 953.329
700000 21 11519.999999999998
  1 2.90338 567.859 959.089
  2 12.9034 571.066 954.704
  3 22.9034 575.095 951.669
  4 32.9034 564.241 951.17
  5 42.9034 593.132 952.991
  6 52.9034 618.77 955.417
  7 62.9034 622.171 956.029
  8 72.9034 561.833 959.093
  9 82.9034 576.741 957.454
  10 92.9034 553.557 951.912
  11 102.903 575.85 949.999
  12 112.903 580.723 952.511
  13 122.903 554.172 948.007
  14 132.903 554.988 950.559
  15 142.903 601.503 951.619
  16 152.903 565.748 952.411
  17 162.903 569.558 952.906
  18 172.903 560.66 957.512
  19 182.903 569.502 959.26
  20 192.903 564.499 959.934
  21 202.903 18.3324 955.966
800000 21 11520
  1 2.90338 568.364 952.868
  2 12.9034 572.157 959.492
  3 22.9034 574.879 959.923
  4 32.9034 565.666 959.04
  5 42.9034 591.906 962.884
  6 52.9034 619.291 964.957
  7 62.9034 622.156 962.404
  8 72.9034 562.694 966.424
  9 82.9034 576.761 962.35
  10 92.9034 552.673 958.845
  11 102.903 580.559 953.777
  12 112.903 572.183 951.396
  13 122.903 555.388 950.482
  14 132.903 554.477 952.036
  15 142.903 602.371 950.294
  16 152.903 565.795 948.623
  17 162.903 568.558 945.749
  18 172.903 560.34 941.024
  19 182.903 571.185 948.437
  20 192.903 564.724 948.281
  21 202.903 17.8734 943.883
900000 21 11519.999999999998
  1 2.90338 568.676 958.905
  2 12.9034 570.164 959.35
  3 22.9034 576.407 959.465
  4 32.9034 565.522 962.964
  5 42.9034 591.88 964.813
  6 52.9034 618.31 965.776
  7 62.9034 623.045 960.186
  8 72.9034 562.671 954.203
  9 82.9034 576.523 954.395
  10 92.9034 552.057 956.721
  11 102.903 587.358 959.646
  12 112.903 566.293 954.783
  13 122.903 555.573 947.506
  14 132.903 555.847 946.042
  15 142.903 602.197 941.956
  16 152.903 564.661 945.267
  17 162.903 569.429 947.848
  18 172.903 560.22 952.964
  19 182.903 569.289 952.51
  20 192.903 565.76 958.663
  21 202.903 18.1192 961.024
1000000 21 11520
  1 2.90338 568.219 961.573
  2 12.9034 569.604 956.072
  3 22.9034 577.222 967.571
  4 32.9034 565.783 972.454
  5 42.9034 592.048 969.816
  6 52.9034 619.46 970.2
  7 62.9034 621.767 961.101
  8 72.9034 562.731 958.107
  9 82.9034 577.074 959.021
  10 92.9034 551.121 952.952
  11 102.903 587.123 954.044
  12 112.903 565.682 950.566
  13 122.903 557.32 950.96
  14 132.903 554.296 949.606
  15 142.903 602.485 942.25
  16 152.903 565.185 941.768
  17 162.903 569.717 945.241
  18 172.903 560.133 952.629
  19 182.903 568.857 953.762
  20 192.903 565.642 957.447
  21 202.903 18.5324 966.392
