# Chunk-averaged data for fix 4 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_atemp
100000 21 11520.000000000004
  1 2.90338 565.798 947.573
  2 12.9034 572.892 945.69
  3 22.9034 574.138 941.294
  4 32.9034 567.029 943.406
  5 42.9034 587.605 949.934
  6 52.9034 617.776 953.528
  7 62.9034 621.288 953.318
  8 72.9034 565.368 955.624
  9 82.9034 572.304 952.315
  10 92.9034 556.404 950.982
  11 102.903 573.229 952.883
  12 112.903 586.837 949.956
  13 122.903 553.648 944.059
  14 132.903 556.296 942.793
  15 142.903 604.779 938.362
  16 152.903 561.891 933.52
  17 162.903 571.284 935.583
  18 172.903 560.939 938.567
  19 182.903 563.564 946.619
  20 192.903 568.424 948.963
  21 202.903 18.5067 947.081
200000 21 11520
  1 2.90338 564.882 949.629
  2 12.9034 575.973 949.354
  3 22.9034 572.583 954.734
  4 32.9034 566.826 957.634
  5 42.9034 586.802 956.547
  6 52.9034 618.332 954.003
  7 62.9034 620.859 949.947
  8 72.9034 565.613 956.071
  9 82.9034 572.611 951.633
  10 92.9034 555.608 950.235
  11 102.903 575.655 950.05
  12 112.903 584.797 951.543
  13 122.903 553.429 942.211
  14 132.903 556.674 940.982
  15 142.903 604.03 938.502
  16 152.903 562.323 934.377
  17 162.903 571.148 932.609
  18 172.903 561.843 935.108
  19 182.903 563.334 938.875
  20 192.903 568.297 947.783
  21 202.903 18.3821 949.362
300000 21 11520
  1 2.90338 564.804 945.855
  2 12.9034 576.304 949.824
  3 22.9034 573.179 954.048
  4 32.9034 564.183 959.121
  5 42.9034 588.894 959.216
  6 52.9034 617.292 960.213
  7 62.9034 620.578 959.125
  8 72.9034 564.102 952.229
  9 82.9034 573.141 948.573
  10 92.9034 556.035 946.239
  11 102.903 575.097 945.909
  12 112.903 585.667 951.06
  13 122.903 552.589 944.574
  14 132.903 556.372 937.903
  15 142.903 603.258 939.529
  16 152.903 564.27 936.212
  17 162.903 571.766 938.211
  18 172.903 560.803 944.922
  19 182.903 564.518 940.904
  20 192.903 568.523 944.146
  21 202.903 18.6259 942.885
400000 21 11520
  1 2.90338 565.829 947.483
  2 12.9034 575.56 948.507
  3 22.9034 572.818 950.276
  4 32.9034 560.894 944.918
  5 42.9034 591.846 950.675
  6 52.9034 618.096 951.796
  7 62.9034 619.354 951.288
  8 72.9034 564.69 956.215
  9 82.9034 572.909 956.844
  10 92.9034 556.771 953.752
  11 102.903 573.924 951.471
  12 112.903 585.372 945.998
  13 122.903 552.04 945.465
  14 132.903 558.798 942.419
  15 142.903 603.998 943.178
  16 152.903 564.136 941.151
  17 162.903 571.176 943.144
  18 172.903 561.06 949.641
  19 182.903 563.668 946.619
  20 192.903 568.844 944.934
  21 202.903 18.2171 948.272
500000 21 11520.000000000002
  1 2.90338 565.28 958.624
  2 12.9034 574.208 953.771
  3 22.9034 573.365 950.903
  4 32.9034 561.675 949.254
  5 42.9034 591.967 948.658
  6 52.9034 618.525 953.31
  7 62.9034 619.882 951.757
  8 72.9034 563.878 952.371
