# Chunk-averaged data for fix 4 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_atemp
100000 61 34560.00000000001
  1 -0.995422 591.946 380.05
  2 9.00458 591.989 379.464
  3 19.0046 575.986 381.981
  4 29.0046 609.43 384.519
  5 39.0046 573.533 386.722
  6 49.0046 584.411 389.628
  7 59.0046 573.615 392.398
  8 69.0046 576.209 391.947
  9 79.0046 558.128 394.41
  10 89.0046 544.375 394.862
  11 99.0046 565.82 396.932
  12 109.005 569.438 400.974
  13 119.005 566.038 403.51
  14 129.005 564.259 401.995
  15 139.005 581.889 403.035
  16 149.005 577.78 407.097
  17 159.005 575.106 406.075
  18 169.005 583.731 404.477
  19 179.005 571.939 403.11
  20 189.005 607.184 399.657
  21 199.005 584.228 398.086
  22 209.005 604.652 396.754
  23 219.005 553.361 393.759
  24 229.005 585.135 392.958
  25 239.005 584.051 391.515
  26 249.005 584.12 392.095
  27 259.005 599.92 390.701
  28 269.005 584.388 390.531
  29 279.005 568.398 388.795
  30 289.005 550.535 387.31
  31 299.005 565.022 386.334
  32 309.005 551.168 384.406
  33 319.005 561.847 381.072
  34 329.005 582.345 381.799
  35 339.005 563.621 382.286
  36 349.005 568.356 381.045
  37 359.005 580.112 379.499
  38 369.005 589.857 376.24
  39 379.005 557.306 372.671
  40 389.005 586.454 369.401
  41 399.005 554.889 364.934
  42 409.005 584.818 365.023
  43 419.005 593.348 361.485
  44 429.005 575.045 358.04
  45 439.005 587.65 356.732
  46 449.005 597.71 354.269
  47 459.005 576.695 355.017
  48 469.005 563.699 357.692
  49 479.005 574.328 357.109
  50 489.005 574.85 359.637
  51 499.005 547.254 362.997
  52 509.005 581.459 362.647
  53 519.005 543.285 365.035
  54 529.005 585.486 367.609
  55 539.005 551.424 368.334
  56 549.005 564.044 372.239
  57 559.005 575.06 375.172
  58 569.005 559.388 376.136
  59 579.005 589.532 379.568
  60 589.005 600.117 378.765
  61 599.005 32.2375 381.439
200000 61 34559.999999999985
  1 -0.995422 586.595 388.054
  2 9.00458 593.355 392.723
  3 19.0046 574.787 394.519
  4 29.0046 609.807 394.391
  5 39.0046 578.315 396.821
  6 49.0046 585.302 396.222
  7 59.0046 572.902 401.521
  8 69.0046 576.573 404.732
  9 79.0046 558.362 406.431
  10 89.0046 542.879 408.512
  11 99.0046 564.378 410.679
  12 109.005 567.858 411.004
  13 119.005 560.593 412.339
  14 129.005 568.861 412.67
  15 139.005 583.448 412.586
  16 149.005 579.371 410.6
  17 159.005 575.479 410.935
  18 169.005 582.568 407.109
  19 179.005 572.703 408.213
  20 189.005 605.653 407.571
  21 199.005 581.882 402.012
  22 209.005 607.696 399.779
  23 219.005 551.059 401.284
  24 229.005 588.131 399.397
  25 239.005 583.438 397.865
  26 249.005 585.182 394.386
  27 259.005 597.759 394.496
  28 269.005 585.878 393.406
  29 279.005 572.922 393.485
  30 289.005 551.823 392.115
  31 299.005 567.392 392.358
  32 309.005 552.573 392.066
  33 319.005 560.13 391.201
