# Chunk-averaged data for fix 4 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_atemp
100000 61 34560.00000000001
  1 -0.995422 583.398 418.892
  2 9.00458 597.586 421.144
  3 19.0046 564.318 424.761
  4 29.0046 609.721 425.918
  5 39.0046 590.331 426.233
  6 49.0046 594.102 426.581
  7 59.0046 570.558 425.274
  8 69.0046 576.617 425.776
  9 79.0046 557.109 429.864
  10 89.0046 543.256 433.194
  11 99.0046 563.561 434.387
  12 109.005 565.237 439.115
  13 119.005 564.029 440.566
  14 129.005 569.773 440.617
  15 139.005 581.443 443.518
  16 149.005 575.177 446.492
  17 159.005 574.038 443.789
  18 169.005 583.938 442.163
  19 179.005 577.721 436.82
  20 189.005 604.351 432.962
  21 199.005 579.532 432.009
  22 209.005 616.276 430.69
  23 219.005 550.651 428.454
  24 229.005 592.043 426.74
  25 239.005 580.511 424.947
  26 249.005 583.489 425.051
  27 259.005 604.232 422.658
  28 269.005 593.193 421.23
  29 279.005 574.351 420.463
  30 289.005 541.543 418.662
  31 299.005 571.568 419.005
  32 309.005 547.495 417.96
  33 319.005 557.483 415.239
  34 329.005 582.439 411.233
  35 339.005 565.005 408.355
  36 349.005 570.835 405.965
  37 359.005 575.585 402.371
  38 369.005 597.808 398.637
  39 379.005 549.389 394.173
  40 389.005 590.005 393.095
  41 399.005 557.846 396.231
  42 409.005 584.939 392.828
  43 419.005 590.851 391.106
  44 429.005 567.25 388.599
  45 439.005 586.298 389.223
  46 449.005 598.521 385.26
  47 459.005 580.187 387.078
  48 469.005 561.734 390.462
  49 479.005 577.49 395.407
  50 489.005 570.778 399.898
  51 499.005 550.243 405.38
  52 509.005 574.47 406.014
  53 519.005 549.303 406.261
  54 529.005 580.216 406.623
  55 539.005 538.326 406.692
  56 549.005 561.098 408.25
  57 559.005 571.227 408.721
  58 569.005 567.734 413.335
  59 579.005 590.485 415.738
  60 589.005 590.576 417.551
  61 599.005 40.732 418.884
200000 61 34560
  1 -0.995422 584.566 420.081
  2 9.00458 595.921 420.439
  3 19.0046 562.254 420.819
  4 29.0046 610.172 421.628
  5 39.0046 591.441 421.372
  6 49.0046 593.148 423.047
  7 59.0046 571.256 425.412
  8 69.0046 576.025 428.986
  9 79.0046 558.813 429.675
  10 89.0046 541.884 430.48
  11 99.0046 562.812 434.61
  12 109.005 564.998 439.174
  13 119.005 565.507 440.928
  14 129.005 570.977 444.956
  15 139.005 581.003 446.776
  16 149.005 574.308 450.55
  17 159.005 573.605 449.334
  18 169.005 583.86 446.153
  19 179.005 577.998 447.555
  20 189.005 604.189 442.092
  21 199.005 579.711 438.236
  22 209.005 616.902 435.62
  23 219.005 549.94 433.797
  24 229.005 593.212 430.619
  25 239.005 581.638 429.624
  26 249.005 582.556 428.118
  27 259.005 603.861 425.726
  28 269.005 594.493 424.862
  29 279.005 575.631 424.188
  30 289.005 539.803 420.926
  31 299.005 572.318 414.956
  32 309.005 547.614 412.487
  33 319.005 557.308 414.734
  34 329.005 581.845 414.717
  35 339.005 565.115 412.604
  36 349.005 571.145 407.948
  37 359.005 575.107 405.101
  38 369.005 597.186 401.529
  39 379.005 549.469 402.377
  40 389.005 589.637 400.036
  41 399.005 558.406 399.61
  42 409.005 585.099 396.121
  43 419.005 591.835 397.97
  44 429.005 564.454 393.548
