# Chunk-averaged data for fix 4 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_atemp
100000 61 34560.00000000001
  1 -0.995422 587.175 436.967
  2 9.00458 599.825 437.793
  3 19.0046 561.912 439.343
  4 29.0046 607.345 440.228
  5 39.0046 586.386 439.746
  6 49.0046 587.416 438.241
  7 59.0046 580.261 440.578
  8 69.0046 566.898 439.519
  9 79.0046 575.226 440.982
  10 89.0046 551.319 442.693
  11 99.0046 562.093 443.885
  12 109.005 563.418 447.319
  13 119.005 563.004 450.742
  14 129.005 571.623 452.98
  15 139.005 577.608 454.293
  16 149.005 575.776 459.568
  17 159.005 573.792 459.294
  18 169.005 582.319 457.459
  19 179.005 578.448 455.296
  20 189.005 602.34 454.342
  21 199.005 586.178 453.182
  22 209.005 617.091 451.273
  23 219.005 553.666 450.248
  24 229.005 589.676 446.159
  25 239.005 582.126 445.725
  26 249.005 578.523 443.946
  27 259.005 604.091 445.426
  28 269.005 592.984 443.766
  29 279.005 573.011 439.263
  30 289.005 543.233 437.799
  31 299.005 569.439 435.438
  32 309.005 540.39 431.698
  33 319.005 562.119 430.832
  34 329.005 584.156 428.387
  35 339.005 565.421 425.224
  36 349.005 568.917 424.799
  37 359.005 576.089 423.017
  38 369.005 595.692 419.353
  39 379.005 550.851 415.921
  40 389.005 588.051 414.124
  41 399.005 558.118 411.777
  42 409.005 584.327 411.547
  43 419.005 590.37 407.565
  44 429.005 567.264 405.24
  45 439.005 589.113 404.88
  46 449.005 599.782 404.737
  47 459.005 584.778 407.329
  48 469.005 558.898 406.737
  49 479.005 579.928 410.835
  50 489.005 570.246 413.476
  51 499.005 553.457 413.383
  52 509.005 575.708 414.884
  53 519.005 557.177 416.15
  54 529.005 569.907 417.069
  55 539.005 539.04 420.333
  56 549.005 561.214 421.331
  57 559.005 569.833 426.276
  58 569.005 561.171 429.374
  59 579.005 587.753 432.923
  60 589.005 587.38 436.104
  61 599.005 38.6452 434.305
200000 61 34560.00000000001
  1 -0.995422 585.557 435.833
  2 9.00458 599.795 435.21
  3 19.0046 560.124 433.869
  4 29.0046 608.308 435.935
  5 39.0046 588.6 440.178
  6 49.0046 588.352 443.772
  7 59.0046 579.419 446.008
  8 69.0046 567.067 447.545
  9 79.0046 575.711 451.401
  10 89.0046 551.305 450.918
  11 99.0046 561.892 451.45
  12 109.005 563.189 452.923
  13 119.005 563.447 456.596
  14 129.005 571.068 456.344
  15 139.005 577.356 456.284
  16 149.005 575.914 459.873
  17 159.005 574.219 457.881
  18 169.005 581.982 456.146
  19 179.005 578.051 453.673
  20 189.005 602.215 450.685
  21 199.005 585.4 450.484
  22 209.005 618.039 449.088
  23 219.005 553.542 447.015
  24 229.005 589.593 445.905
  25 239.005 582.974 445.014
  26 249.005 577.734 443.318
  27 259.005 604.57 440.595
  28 269.005 593.199 439.516
  29 279.005 571.693 437.532
  30 289.005 544.398 436.589
  31 299.005 568.399 438.006
  32 309.005 540.821 435.29
  33 319.005 561.767 433.775
  34 329.005 584.588 432.063
  35 339.005 565.291 430.582
  36 349.005 568.883 427.109
  37 359.005 576.72 423.809
  38 369.005 595.804 421.711
  39 379.005 550.066 418.949
  40 389.005 588.345 418.813
  41 399.005 558.324 415.488
  42 409.005 584.008 413.333
  43 419.005 589.15 412.174
  44 429.005 567.008 410.911
  45 439.005 590.027 407.345
  46 449.005 599.163 402.936
  47 459.005 583.992 405.685
  48 469.005 559.783 408.337
  49 479.005 580.074 409.863
  50 489.005 570.116 412.24
  51 499.005 553.093 412.864
  52 509.005 575.573 413.545
  53 519.005 557.154 414.597
  54 529.005 570.432 417.264
  55 539.005 538.421 421.371
  56 549.005 560.891 422.5
  57 559.005 569.879 427.967
  58 569.005 559.599 427.743
  59 579.005 590.371 430.653
  60 589.005 588.687 434.556
  61 599.005 38.862 433.976
300000 61 34560.00000000001
  1 -0.995422 583.431 442.032
  2 9.00458 597.98 440.632
  3 19.0046 558.09 442.445
  4 29.0046 609.879 442.921
  5 39.0046 589.819 445.298
  6 49.0046 586.813 446.269
  7 59.0046 579.251 450.41
  8 69.0046 566.86 449.282
  9 79.0046 574.893 449.22
  10 89.0046 551.931 452.049
  11 99.0046 560.839 451.22
  12 109.005 562.142 449.589
  13 119.005 562.812 450.73
  14 129.005 571.817 453.987
  15 139.005 577.783 455.746
  16 149.005 574.234 456.302
  17 159.005 574.678 458.234
  18 169.005 583.287 453.425
  19 179.005 577.694 453.944
  20 189.005 602.584 449.711
  21 199.005 586.636 446.858
  22 209.005 615.834 446.573
  23 219.005 554.127 446.347
  24 229.005 590.366 444.569
  25 239.005 581.146 443.308
  26 249.005 579.053 440.858
