# Chunk-averaged data for fix 4 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_atemp
100000 21 11520.000000000002
900000 21 11519.999999999996
  1 2.84338 557.283 657.947
  2 12.8434 563.827 661.814
  3 22.8434 598.525 660.599
  4 32.8434 570.694 666.02
  5 42.8434 574.405 669.903
  6 52.8434 613.44 671.718
  7 62.8434 628.584 670.82
  8 72.8434 561.685 669.157
  9 82.8434 575.492 669.506
  10 92.8434 566.474 667.604
  11 102.843 566.923 669.35
  12 112.843 572.018 672.549
  13 122.843 572.151 674.767
  14 132.843 556.035 666.898
  15 142.843 598.858 661.072
  16 152.843 561.094 659.798
  17 162.843 582.837 662.825
  18 172.843 576.415 662.318
  19 182.843 552.298 661.163
  20 192.843 544.367 660.106
  21 202.843 26.5959 653.158
1000000 21 11519.999999999998
  1 2.84338 555.995 669.46
  2 12.8434 562.626 667.927
  3 22.8434 598.072 671.726
  4 32.8434 570.792 672.79
  5 42.8434 574.459 673.537
  6 52.8434 613.112 676.856
  7 62.8434 628.131 670.531
  8 72.8434 562.135 667.832
  9 82.8434 575.385 666.63
  10 92.8434 567.076 664.082
  11 102.843 566.866 659.984
  12 112.843 572.493 660.166
  13 122.843 572.362 661.119
  14 132.843 555.949 655.521
  15 142.843 597.843 657.357
  16 152.843 563.961 661.038
  17 162.843 582.307 660.906
  18 172.843 576.076 665.542
  19 182.843 552.674 669.686
  20 192.843 543.356 667.292
  21 202.843 28.3305 672.113
