# Chunk-averaged data for fix 4 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_atemp
100000 40 23039.999999999996
  1 1.32821 570.646 433.285
  2 11.3282 588.713 434.997
  3 21.3282 587.44 438.588
  4 31.3282 554.765 440.737
  5 41.3282 556.145 442.874
  6 51.3282 568.565 445.507
  7 61.3282 578.486 446.688
  8 71.3282 582.995 447.604
  9 81.3282 618.525 446.198
  10 91.3282 588.708 445.258
  11 101.328 609.592 448.869
  12 111.328 561.576 447.62
  13 121.328 571.135 444.04
  14 131.328 576.437 443.729
  15 141.328 556.748 443.423
  16 151.328 569.283 444.811
  17 161.328 572.196 440.84
  18 171.328 595.282 438.707
  19 181.328 602.593 438.406
  20 191.328 592.325 434.841
  21 201.328 590.057 433.674
  22 211.328 571.83 433.041
  23 221.328 577.403 430.51
  24 231.328 595.786 427.351
  25 241.328 587.309 425.201
  26 251.328 586.095 423.228
  27 261.328 586.62 424.35
  28 271.328 606.387 423.694
  29 281.328 543.388 421.268
  30 291.328 564.707 419.739
  31 301.328 548.407 416.555
  32 311.328 568.874 421.786
  33 321.328 584.133 422.985
  34 331.328 571.617 421.312
  35 341.328 575.687 422.984
  36 351.328 552.538 427.334
  37 361.328 550.988 427.967
  38 371.328 562.681 429.862
  39 381.328 547.716 431.898
  40 391.328 565.623 434.705
200000 40 23040
  1 1.32821 571.284 434.308
  2 11.3282 588.828 437.937
  3 21.3282 586.593 437.492
  4 31.3282 554.89 440.594
  5 41.3282 555.809 440.775
  6 51.3282 568.909 441.6
  7 61.3282 577.901 441.688
  8 71.3282 583.421 444.036
  9 81.3282 617.879 450.058
  10 91.3282 587.853 450.131
  11 101.328 609.651 453.514
  12 111.328 562.56 452.37
  13 121.328 571.133 450.669
  14 131.328 577.337 450.679
  15 141.328 555.668 447.873
  16 151.328 569.004 446.118
  17 161.328 572.559 443.686
  18 171.328 595.291 444.43
  19 181.328 602.654 443.364
  20 191.328 592.732 438.219
  21 201.328 589.764 434.318
  22 211.328 571.888 431.913
  23 221.328 577.423 428.47
  24 231.328 596.016 425.721
  25 241.328 588.127 422.594
  26 251.328 584.897 421.129
  27 261.328 586.088 418.739
  28 271.328 606.204 417.089
  29 281.328 542.801 417.585
  30 291.328 564.564 414.95
  31 301.328 549.787 413.569
  32 311.328 568.757 416.137
  33 321.328 584.038 422.454
  34 331.328 572.213 425.233
  35 341.328 575.985 425.07
  36 351.328 552.317 427.992
  37 361.328 552.167 429.967
  38 371.328 562.675 430.634
  39 381.328 547.126 430.871
  40 391.328 565.207 431.259
300000 40 23039.999999999996
  1 1.32821 570.72 435.473
  2 11.3282 588.893 435.273
  3 21.3282 587.808 435.967
  4 31.3282 554.281 438.715
  5 41.3282 556.531 438.022
  6 51.3282 567.963 438.668
  7 61.3282 578.382 441.911
  8 71.3282 583.15 444.528
  9 81.3282 618.554 447.998
  10 91.3282 588.13 448.46
  11 101.328 609.345 452.431
  12 111.328 562.771 449.883
  13 121.328 571.121 445.866
  14 131.328 576.685 445.964
  15 141.328 556.008 444.249
  16 151.328 569.11 443.603
  17 161.328 572.817 445.077
  18 171.328 595.44 443.64
  19 181.328 602.423 442.096
  20 191.328 592.98 437.12
  21 201.328 589.951 438.695
