# Chunk-averaged data for fix 4 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_atemp
100000 40 23039.999999999993
  5 41.3282 552.979 412.6
  6 51.3282 558.857 416.786
  7 61.3282 576.137 420.29
  8 71.3282 584.896 421.843
  9 81.3282 620.345 422.845
  10 91.3282 586.277 426.452
  11 101.328 618.082 428.411
  12 111.328 567.89 427.704
  13 121.328 564.36 423.879
  14 131.328 571.719 422.393
  15 141.328 564.229 422.611
  16 151.328 569.21 414.98
  17 161.328 580.022 412.814
  18 171.328 602.708 409.855
  19 181.328 605.097 408.132
  20 191.328 591.526 408.053
  21 201.328 585.86 405.44
  22 211.328 567.416 406.005
  23 221.328 584.774 403.791
  24 231.328 600.843 403.172
  25 241.328 581.059 400.52
  26 251.328 591.111 398.756
  27 261.328 581.96 398.333
  28 271.328 584.334 393.281
  29 281.328 546.952 389.688
  30 291.328 563.122 387.373
  31 301.328 559.873 385.282
  32 311.328 566.3 387.821
  33 321.328 582.474 389.005
  34 331.328 570.027 392.416
  35 341.328 579.276 393.227
  36 351.328 555.803 393.228
  37 361.328 553.743 394.853
  38 371.328 547.91 397.342
  39 381.328 558.978 401.048
  40 391.328 567.081 403.603
700000 40 23039.999999999993
  1 1.32821 570.505 412.254
  2 11.3282 582.891 414.873
  3 21.3282 584.01 419.045
  4 31.3282 556.802 419.741
  5 41.3282 557.495 419.916
  6 51.3282 557.703 422.888
  7 61.3282 575.19 425.046
  8 71.3282 586.316 425.047
  9 81.3282 620.253 424.306
  10 91.3282 586.435 428.769
  11 101.328 617.556 428.248
  12 111.328 568.628 426.216
  13 121.328 562.497 425.065
  14 131.328 572.059 422.579
  15 141.328 561.762 419.648
  16 151.328 568.82 416.891
  17 161.328 580.159 415.209
  18 171.328 602 413.488
  19 181.328 605.32 412.355
  20 191.328 593.319 410.954
  21 201.328 588.398 408.634
  22 211.328 568.817 405.857
  23 221.328 583.257 403.441
  24 231.328 600.748 404.347
  25 241.328 580.636 398.911
  26 251.328 591.908 394.479
  27 261.328 581.196 393.011
  28 271.328 584.899 393.883
  29 281.328 546.034 391.411
  30 291.328 562.098 391.971
  31 301.328 559.537 390.237
  32 311.328 565.438 389.605
  33 321.328 582.108 392.924
  34 331.328 569.206 396.959
  35 341.328 580.365 397.782
  36 351.328 555.633 398.494
  37 361.328 552.786 401.488
  38 371.328 550.859 404.685
  39 381.328 558.954 407.426
  40 391.328 567.404 408.071
800000 40 23039.999999999996
  1 1.32821 570.633 414.641
  2 11.3282 584.568 414.806
  3 21.3282 582.875 417.883
  4 31.3282 556.935 418.399
  5 41.3282 559.524 418.829
  6 51.3282 558.054 420.39
  7 61.3282 578.789 424.406
  8 71.3282 585.874 425.703
  9 81.3282 618.954 430.347
  10 91.3282 587.081 434.399
  11 101.328 614.446 434.528
  12 111.328 567.327 432.277
  13 121.328 562.329 427.868
  14 131.328 572.285 425.328
  15 141.328 561.036 423.523
  16 151.328 567.977 423.052
  17 161.328 577.158 420.172
  18 171.328 600.194 418.68
  19 181.328 605.235 415.331
  20 191.328 593.738 412.324
  21 201.328 590.508 408.626
  22 211.328 568.804 405.801
  23 221.328 583.241 405.389
  24 231.328 601.459 405.336
  25 241.328 579.747 402.383
  26 251.328 590.876 399.486
  27 261.328 582.098 396.809
  28 271.328 586.617 395.376
  29 281.328 545.647 391.75
  30 291.328 563.558 391.673
  31 301.328 559.692 389.919
  32 311.328 565.439 392.689
  33 321.328 581.191 396.913
  34 331.328 568.072 399.327
  35 341.328 580.807 400.928
  36 351.328 556.393 402.115
  37 361.328 552.869 403.612
  38 371.328 551.711 405.196
  39 381.328 558.793 408.191
  40 391.328 567.465 411.239
900000 40 23040.000000000004
  1 1.32821 570.91 413.591
  2 11.3282 583.363 414.844
  3 21.3282 583.015 419.405
  4 31.3282 556.328 420.748
  5 41.3282 559.389 421.27
  6 51.3282 559.488 424.128
  7 61.3282 578.879 424.946
  8 71.3282 585.917 426.605
  9 81.3282 618.973 430.399
  10 91.3282 587.911 434.73
  11 101.328 613.444 436.913
  12 111.328 568.473 431.041
  13 121.328 563.468 429.358
  14 131.328 570.502 426.004
  15 141.328 562.098 422.682
  16 151.328 567.676 422.768
  17 161.328 576.285 420.717
  18 171.328 599.27 417.027
  19 181.328 604.268 418.435
  20 191.328 593.063 414.773
  21 201.328 590.495 412.046
  22 211.328 568.182 409.389
  23 221.328 585.183 408.36
  24 231.328 600.492 405.671
  25 241.328 580.373 403.544
  26 251.328 589.734 399.618
  27 261.328 582.393 397.024
  28 271.328 586.047 392.578
  29 281.328 545.911 393.774
  30 291.328 562.159 393.505
  31 301.328 561.731 391.02
  32 311.328 564.286 393.702
  33 321.328 583.807 397.937
  34 331.328 568.645 401.595
  35 341.328 581.381 402.251
  36 351.328 556.276 403.305
  37 361.328 551.564 405.469
  38 371.328 551.175 408.63
  39 381.328 559.622 409.666
  40 391.328 567.824 414.454
1000000 40 23040
  1 1.32821 570.694 416.122
  2 11.3282 584.456 416.65
  3 21.3282 582.907 421.523
  4 31.3282 555.913 424.685
  5 41.3282 557.409 422.364
  6 51.3282 564.533 423.745
  7 61.3282 575.435 422.884
  8 71.3282 587.082 423.119
  9 81.3282 619.145 425.608
  10 91.3282 588.311 424.505
  11 101.328 615.364 425.344
  12 111.328 567.728 425.041
  13 121.328 563.891 424.663
  14 131.328 570.614 422.842
  15 141.328 563.908 423.877
  16 151.328 569.277 419.633
  17 161.328 574.664 417.739
  18 171.328 598.78 418.092
  19 181.328 605.139 416.96
  20 191.328 592.42 416.929
  21 201.328 593.154 418.125
  22 211.328 566.319 416.169
  23 221.328 583.091 411.932
  24 231.328 599.324 411.071
  25 241.328 578.841 412.191
  26 251.328 589.941 408.882
  27 261.328 582.769 406.755
  28 271.328 587.513 406.534
  29 281.328 545.411 402.517
  30 291.328 561.58 400.751
  31 301.328 561.244 399.097
  32 311.328 562.898 398.829
  33 321.328 583.145 400.222
  34 331.328 568.941 401.043
  35 341.328 581.979 404.876
  36 351.328 555.842 403.942
  37 361.328 550.163 406.97
  38 371.328 551.568 408.614
  39 381.328 560.312 411.428
  40 391.328 568.293 415.871
